# -------------------------------------------------------------------------------
#                       HWO UV SNR CALCULATIONS
# -------------------------------------------------------------------------------
# 
# Input Parameters 
# Source :M7 @10 parsec
# 
# Instrument Parameters(POLLUX) 
# Mode             : VIS
# Resolution       : 100000.0
# Wavelength Range : 4720.0-9440.0
# -------------------------------------------------------------------------------
#                         HWO SNR OUTPUTS
# -------------------------------------------------------------------------------
# Wavelength [A] Flux [ergs/cm2/s/A] Background[ergs/cm2/s/res] Flux [counts] SNR 
# 
 4712.546 -9.99000e+02  0.00000e+00  0.00000e+00          nan
 4921.137  3.81020e-15  5.65000e-20  6.42947e+03  8.01834e+01
 4923.880  3.63113e-15  5.65000e-20  5.87109e+03  7.66224e+01
 4926.624  5.41578e-15  5.65000e-20  8.33692e+03  9.13063e+01
 4932.111  4.60610e-15  5.65000e-20  7.13084e+03  8.44438e+01
 4934.855  4.04181e-15  5.65000e-20  6.00274e+03  7.74768e+01
 4937.599  4.48675e-15  5.65000e-20  6.09451e+03  7.80669e+01
 4943.086  4.52627e-15  5.65000e-20  4.61418e+03  6.79274e+01
 4948.573  4.87647e-15  5.65000e-20  3.39753e+03  5.82880e+01
 4951.316  5.53534e-15  5.65000e-20  2.99113e+03  5.46910e+01
 4959.546  2.03637e-15  5.65000e-20  3.55647e+03  5.96353e+01
 4962.290  1.39293e-15  5.65000e-20  2.50509e+03  5.00499e+01
 4970.520  1.82455e-15  5.65000e-20  3.03639e+03  5.51026e+01
 4973.263  1.74216e-15  5.65000e-20  2.86275e+03  5.35038e+01
 4976.006  1.49579e-15  5.65000e-20  2.52798e+03  5.02781e+01
 4978.749  2.02879e-15  5.65000e-20  3.30557e+03  5.74933e+01
 4984.236  2.05388e-15  5.65000e-20  2.71521e+03  5.21069e+01
 4986.979  1.59007e-15  5.65000e-20  1.82169e+03  4.26805e+01
 4992.465  2.58246e-15  5.65000e-20  2.07289e+03  4.55285e+01
 4997.951  2.52258e-15  5.65000e-20  2.91418e+03  5.39825e+01
 5000.694  2.74145e-15  5.65000e-20  4.84353e+03  6.95948e+01
 5003.437  2.09788e-15  5.65000e-20  3.83541e+03  6.19298e+01
 5006.180  1.32771e-15  5.65000e-20  2.50615e+03  5.00604e+01
 5008.923  1.60664e-15  5.65000e-20  3.07962e+03  5.54934e+01
 5011.666  1.85445e-15  5.65000e-20  3.50034e+03  5.91628e+01
 5014.409  2.08317e-15  5.65000e-20  3.77939e+03  6.14759e+01
 5017.151  1.30392e-15  5.65000e-20  2.30038e+03  4.79612e+01
 5025.380  1.25015e-15  5.65000e-20  2.09820e+03  4.58050e+01
 5030.865  1.95589e-15  5.65000e-20  2.60239e+03  5.10129e+01
 5039.093  2.63762e-15  5.65000e-20  2.08528e+03  4.56643e+01
 5041.836  2.95337e-15  5.65000e-20  3.60690e+03  6.00569e+01
 5044.578  2.55563e-15  5.65000e-20  4.63183e+03  6.80568e+01
 5050.064  3.11757e-15  5.65000e-20  6.05189e+03  7.77932e+01
 5052.806  3.12482e-15  5.65000e-20  6.24047e+03  7.89959e+01
 5058.291  2.90376e-15  5.65000e-20  5.73490e+03  7.57284e+01
 5061.033  2.97346e-15  5.65000e-20  5.63419e+03  7.50606e+01
 5063.776  2.37035e-15  5.65000e-20  4.30395e+03  6.56037e+01
 5072.002  3.07511e-15  5.65000e-20  5.43878e+03  7.37474e+01
 5074.745  3.36317e-15  5.65000e-20  5.29389e+03  7.27585e+01
 5077.487  3.48101e-15  5.65000e-20  4.81048e+03  6.93571e+01
 5093.940  3.74988e-15  5.65000e-20  7.43504e+03  8.62260e+01
 5099.424  3.32692e-15  5.65000e-20  7.05728e+03  8.40069e+01
 5102.166  3.99463e-15  5.65000e-20  8.51914e+03  9.22986e+01
 5107.650  3.43239e-15  5.65000e-20  6.94482e+03  8.33349e+01
 5110.391  3.82307e-15  5.65000e-20  7.59975e+03  8.71759e+01
 5121.359  4.04737e-15  5.65000e-20  6.91795e+03  8.31736e+01
 5124.100  3.47773e-15  5.65000e-20  5.23978e+03  7.23857e+01
 5126.842  2.93908e-15  5.65000e-20  3.84784e+03  6.20304e+01
 5129.584  3.80298e-15  5.65000e-20  4.23877e+03  6.51054e+01
 5132.325  4.26408e-15  5.65000e-20  3.93408e+03  6.27218e+01
 5173.447  1.36184e-15  5.65000e-20  2.03239e+03  4.50811e+01
 5178.929  1.26361e-15  5.65000e-20  1.37592e+03  3.70926e+01
 5184.411  1.35469e-15  5.65000e-20  1.17823e+03  3.43246e+01
 5187.152  1.08540e-15  5.65000e-20  1.98581e+03  4.45613e+01
 5192.634  2.61623e-15  5.65000e-20  5.91696e+03  7.69209e+01
 5200.857  3.02002e-15  5.65000e-20  7.04425e+03  8.39293e+01
 5203.598  2.53071e-15  5.65000e-20  5.69986e+03  7.54966e+01
 5209.079  2.30652e-15  5.65000e-20  5.12311e+03  7.15750e+01
 5211.820  2.46477e-15  5.65000e-20  5.46419e+03  7.39193e+01
 5214.561  3.40675e-15  5.65000e-20  7.21344e+03  8.49313e+01
 5217.302  3.49649e-15  5.65000e-20  6.85363e+03  8.27860e+01
 5220.042  4.00731e-15  5.65000e-20  6.99829e+03  8.36552e+01
 5225.524  3.84569e-15  5.65000e-20  5.11039e+03  7.14865e+01
 5231.005  4.24239e-15  5.65000e-20  3.90903e+03  6.25218e+01
 5233.745  4.28208e-15  5.65000e-20  6.12795e+03  7.82807e+01
 5236.486  3.70994e-15  5.65000e-20  8.16419e+03  9.03552e+01
 5239.226  3.21746e-15  5.65000e-20  7.35592e+03  8.57659e+01
 5244.707  2.82166e-15  5.65000e-20  6.90413e+03  8.30903e+01
 5247.447  3.06800e-15  5.65000e-20  7.69116e+03  8.76985e+01
 5250.188  3.53949e-15  5.65000e-20  8.68640e+03  9.32001e+01
 5252.928  3.69407e-15  5.65000e-20  8.80943e+03  9.38579e+01
 5255.668  3.37239e-15  5.65000e-20  7.88727e+03  8.88096e+01
 5261.149  4.63279e-15  5.65000e-20  1.09332e+04  1.04561e+02
 5263.889  4.38010e-15  5.65000e-20  9.83621e+03  9.91770e+01
 5269.369  3.42731e-15  5.65000e-20  6.43022e+03  8.01880e+01
 5272.109  4.23606e-15  5.65000e-20  7.03043e+03  8.38471e+01
 5274.849  4.03324e-15  5.65000e-20  5.82964e+03  7.63515e+01
 5280.329  3.62054e-15  5.65000e-20  3.70677e+03  6.08828e+01
 5283.069  4.18121e-15  5.65000e-20  3.42159e+03  5.84940e+01
 5285.809  3.90694e-15  5.65000e-20  5.73655e+03  7.57395e+01
 5291.288  4.80783e-15  5.65000e-20  1.17701e+04  1.08489e+02
 5294.028  4.91519e-15  5.65000e-20  1.24588e+04  1.11618e+02
 5296.768  4.87012e-15  5.65000e-20  1.26407e+04  1.12430e+02
 5302.247  5.10395e-15  5.65000e-20  1.28800e+04  1.13490e+02
 5304.987  4.75465e-15  5.65000e-20  1.17584e+04  1.08435e+02
 5307.727  4.64631e-15  5.65000e-20  1.15175e+04  1.07319e+02
 5310.466  4.84063e-15  5.65000e-20  1.19293e+04  1.09221e+02
 5313.206  4.34984e-15  5.65000e-20  1.04322e+04  1.02138e+02
 5315.945  4.25702e-15  5.65000e-20  9.65973e+03  9.82833e+01
 5318.685  4.49312e-15  5.65000e-20  9.28678e+03  9.63674e+01
 5326.903  4.54247e-15  5.65000e-20  6.42896e+03  8.01803e+01
 5329.642  4.56275e-15  5.65000e-20  5.47629e+03  7.40015e+01
 5332.382  4.74822e-15  5.65000e-20  4.68864e+03  6.84732e+01
 5335.121  4.54128e-15  5.65000e-20  3.53606e+03  5.94644e+01
 5340.599  4.90864e-15  5.65000e-20  1.22828e+04  1.10827e+02
 5343.339  5.10086e-15  5.65000e-20  1.32464e+04  1.15092e+02
 5351.556  5.86099e-15  5.65000e-20  1.58842e+04  1.26032e+02
 5354.295  6.65384e-15  5.65000e-20  1.75188e+04  1.32358e+02
 5357.034  5.80780e-15  5.65000e-20  1.50487e+04  1.22673e+02
 5359.773  5.04000e-15  5.65000e-20  1.32150e+04  1.14956e+02
 5362.512  5.79675e-15  5.65000e-20  1.49440e+04  1.22245e+02
 5365.251  4.78510e-15  5.65000e-20  1.18746e+04  1.08970e+02
 5367.990  4.81647e-15  5.65000e-20  1.12263e+04  1.05953e+02
 5370.729  4.89127e-15  5.65000e-20  1.04491e+04  1.02220e+02
 5373.467  5.07003e-15  5.65000e-20  9.75908e+03  9.87875e+01
 5376.206  4.33352e-15  5.65000e-20  7.36273e+03  8.58058e+01
 5381.684  5.92388e-15  5.65000e-20  7.42055e+03  8.61422e+01
 5384.422  5.75972e-15  5.65000e-20  5.95095e+03  7.71420e+01
 5387.161  5.85038e-15  5.65000e-20  4.78463e+03  6.91707e+01
 5389.899  5.51877e-15  5.65000e-20  8.94328e+03  9.45684e+01
 5392.638  5.39291e-15  5.65000e-20  1.40531e+04  1.18545e+02
 5395.376  6.07897e-15  5.65000e-20  1.64447e+04  1.28236e+02
 5400.853  5.68377e-15  5.65000e-20  1.62672e+04  1.27542e+02
 5403.592  7.00321e-15  5.65000e-20  1.98924e+04  1.41040e+02
 5409.069  5.67974e-15  5.65000e-20  1.54047e+04  1.24115e+02
 5411.807  5.36016e-15  5.65000e-20  1.46177e+04  1.20903e+02
 5414.545  6.02101e-15  5.65000e-20  1.62064e+04  1.27304e+02
 5417.283  5.72040e-15  5.65000e-20  1.48660e+04  1.21925e+02
 5422.760  6.56779e-15  5.65000e-20  1.48628e+04  1.21913e+02
 5425.498  6.53322e-15  5.65000e-20  1.34268e+04  1.15873e+02
 5428.236  6.40106e-15  5.65000e-20  1.16863e+04  1.08103e+02
 5436.450  6.46288e-15  5.65000e-20  7.41169e+03  8.60908e+01
 5439.188  6.79623e-15  5.65000e-20  6.30234e+03  7.93870e+01
 5441.926  6.58665e-15  5.65000e-20  1.12312e+04  1.05977e+02
 5444.664  7.37327e-15  5.65000e-20  1.94615e+04  1.39504e+02
 5447.401  7.20485e-15  5.65000e-20  1.97590e+04  1.40566e+02
 5450.139  4.20305e-15  5.65000e-20  1.19503e+04  1.09317e+02
 5452.877  3.46473e-15  5.65000e-20  1.01333e+04  1.00663e+02
 5455.615  2.34212e-15  5.65000e-20  6.94740e+03  8.33501e+01
 5458.352  2.65705e-15  5.65000e-20  7.69334e+03  8.77107e+01
 5461.090  3.15687e-15  5.65000e-20  8.94813e+03  9.45937e+01
 5463.828  3.18388e-15  5.65000e-20  8.96739e+03  9.46955e+01
 5469.303  3.32221e-15  5.65000e-20  9.14325e+03  9.56195e+01
 5472.040  3.04298e-15  5.65000e-20  7.96042e+03  8.92204e+01
 5474.778  2.85241e-15  5.65000e-20  6.99411e+03  8.36300e+01
 5482.990  3.23367e-15  5.65000e-20  5.84957e+03  7.64818e+01
 5488.464  2.61665e-15  5.65000e-20  3.54113e+03  5.95068e+01
 5493.939  3.37758e-15  5.65000e-20  6.13030e+03  7.82956e+01
 5502.150  2.00897e-15  5.65000e-20  5.74098e+03  7.57682e+01
 5504.887  1.65311e-15  5.65000e-20  4.89992e+03  6.99982e+01
 5507.624  1.07896e-15  5.65000e-20  3.31105e+03  5.75402e+01
 5510.361  1.36533e-15  5.65000e-20  4.17973e+03  6.46495e+01
 5513.098  1.86939e-15  5.65000e-20  5.64792e+03  7.51515e+01
 5515.835  1.45130e-15  5.65000e-20  4.29445e+03  6.55308e+01
 5518.572  7.51515e-16  5.65000e-20  2.22470e+03  4.71650e+01
 5524.045  1.48743e-15  5.65000e-20  4.32758e+03  6.57831e+01
 5526.782  1.86114e-15  5.65000e-20  5.10900e+03  7.14762e+01
 5529.519  1.11422e-15  5.65000e-20  2.86854e+03  5.35574e+01
 5534.992  1.04285e-15  5.65000e-20  2.25109e+03  4.74443e+01
 5537.729  6.53012e-16  5.65000e-20  1.25590e+03  3.54372e+01
 5543.202  1.36713e-15  5.65000e-20  1.98832e+03  4.45897e+01
 5545.938  7.92877e-16  5.65000e-20  9.70213e+02  3.11471e+01
 5554.147  1.20396e-15  5.65000e-20  3.42755e+03  5.85439e+01
 5556.884  7.00792e-16  5.65000e-20  2.07337e+03  4.55324e+01
 5562.356  1.60755e-15  5.65000e-20  5.10635e+03  7.14574e+01
 5565.092  1.92495e-15  5.65000e-20  6.20117e+03  7.87463e+01
 5567.828  1.87192e-15  5.65000e-20  5.93772e+03  7.70554e+01
 5570.565  2.09712e-15  5.65000e-20  6.51888e+03  8.07385e+01
 5586.980  3.36747e-15  5.65000e-20  8.59506e+03  9.27088e+01
 5589.716  3.37591e-15  5.65000e-20  7.91163e+03  8.89466e+01
 5592.452  3.35735e-15  5.65000e-20  7.10516e+03  8.42914e+01
 5597.923  3.01530e-15  5.65000e-20  4.93963e+03  7.02819e+01
 5600.659  3.20444e-15  5.65000e-20  4.49111e+03  6.70151e+01
 5608.866  3.53089e-15  5.65000e-20  1.01160e+04  1.00577e+02
 5611.601  4.48031e-15  5.65000e-20  1.33532e+04  1.15555e+02
 5619.808  3.16604e-15  5.65000e-20  1.04989e+04  1.02463e+02
 5622.543  3.58772e-15  5.65000e-20  1.18627e+04  1.08915e+02
 5625.278  2.84703e-15  5.65000e-20  9.29780e+03  9.64242e+01
 5628.014  2.58456e-15  5.65000e-20  8.27151e+03  9.09469e+01
 5636.219  3.35359e-15  5.65000e-20  1.05646e+04  1.02783e+02
 5638.954  2.26868e-15  5.65000e-20  6.75538e+03  8.21901e+01
 5641.689  3.24888e-15  5.65000e-20  9.09537e+03  9.53688e+01
 5647.159  3.48046e-15  5.65000e-20  8.35284e+03  9.13931e+01
 5649.894  3.40943e-15  5.65000e-20  7.39198e+03  8.59759e+01
 5652.629  3.42558e-15  5.65000e-20  6.60262e+03  8.12559e+01
 5655.364  3.14079e-15  5.65000e-20  5.29380e+03  7.27579e+01
 5660.833  3.74273e-15  5.65000e-20  4.52790e+03  6.72892e+01
 5663.568  4.23766e-15  5.65000e-20  4.13475e+03  6.43016e+01
 5666.303  3.55841e-15  5.65000e-20  7.60929e+03  8.72306e+01
 5669.038  2.98187e-15  5.65000e-20  9.14459e+03  9.56264e+01
 5671.772  3.52649e-15  5.65000e-20  1.12150e+04  1.05900e+02
 5674.507  4.30063e-15  5.65000e-20  1.41544e+04  1.18972e+02
 5677.241  3.51025e-15  5.65000e-20  1.18762e+04  1.08977e+02
 5679.976  3.19550e-15  5.65000e-20  1.10330e+04  1.05037e+02
 5690.913  4.03743e-15  5.65000e-20  1.32915e+04  1.15288e+02
 5690.950  1.34222e-15  5.65000e-20  4.41842e+03  6.64698e+01
 5691.000  1.26695e-15  5.65000e-20  4.17028e+03  6.45763e+01
 5691.050  1.35829e-15  5.65000e-20  4.47056e+03  6.68609e+01
 5691.100  1.20861e-15  5.65000e-20  3.97757e+03  6.30665e+01
 5691.150  1.47820e-15  5.65000e-20  4.86439e+03  6.97439e+01
 5691.200  3.66633e-15  5.65000e-20  1.20640e+04  1.09835e+02
 5691.250  1.22285e-15  5.65000e-20  4.02342e+03  6.34290e+01
 5691.300  1.56742e-15  5.65000e-20  5.15670e+03  7.18089e+01
 5691.350  2.41944e-15  5.65000e-20  7.95911e+03  8.92128e+01
 5691.400  1.76821e-15  5.65000e-20  5.81631e+03  7.62635e+01
 5691.450  2.15406e-15  5.65000e-20  7.08492e+03  8.41709e+01
 5691.500  2.25866e-15  5.65000e-20  7.42833e+03  8.61867e+01
 5691.550  2.35630e-15  5.65000e-20  7.74879e+03  8.80262e+01
 5691.600  1.03875e-15  5.65000e-20  3.41568e+03  5.84423e+01
 5691.650  1.58544e-15  5.65000e-20  5.21290e+03  7.21991e+01
 5691.700  2.51010e-15  5.65000e-20  8.25247e+03  9.08421e+01
 5691.750  2.10475e-15  5.65000e-20  6.91922e+03  8.31807e+01
 5691.800  1.05830e-15  5.65000e-20  3.47879e+03  5.89797e+01
 5691.850  9.28364e-16  5.65000e-20  3.05141e+03  5.52379e+01
 5691.900  1.38131e-15  5.65000e-20  4.53980e+03  6.73767e+01
 5691.950  2.04415e-15  5.65000e-20  6.71772e+03  8.19605e+01
 5692.000  2.26721e-15  5.65000e-20  7.45013e+03  8.63130e+01
 5692.050  1.96307e-15  5.65000e-20  6.44706e+03  8.02924e+01
 5692.100  1.11338e-15  5.65000e-20  3.65448e+03  6.04507e+01
 5692.150  1.30797e-15  5.65000e-20  4.29075e+03  6.55024e+01
 5692.200  1.10097e-15  5.65000e-20  3.60965e+03  6.00788e+01
 5692.250  3.12840e-15  5.65000e-20  1.02509e+04  1.01246e+02
 5692.300  2.22454e-15  5.65000e-20  7.28508e+03  8.53516e+01
 5692.350  1.33520e-15  5.65000e-20  4.37012e+03  6.61055e+01
 5692.400  1.75654e-15  5.65000e-20  5.74591e+03  7.58005e+01
 5692.450  2.11890e-15  5.65000e-20  6.92728e+03  8.32291e+01
 5692.500  1.69722e-15  5.65000e-20  5.54554e+03  7.44671e+01
 5692.550  1.47334e-15  5.65000e-20  4.81129e+03  6.93621e+01
 5692.600  1.24235e-15  5.65000e-20  4.05465e+03  6.36747e+01
 5692.650  1.13410e-15  5.65000e-20  3.69925e+03  6.08200e+01
 5692.700  1.10439e-15  5.65000e-20  3.60027e+03  6.00007e+01
 5692.750  1.13663e-15  5.65000e-20  3.70325e+03  6.08528e+01
 5692.800  1.96475e-15  5.65000e-20  6.39770e+03  7.99845e+01
 5692.850  2.46039e-15  5.65000e-20  8.00704e+03  8.94810e+01
 5692.900  2.67800e-15  5.65000e-20  8.71027e+03  9.33278e+01
 5692.950  2.87895e-15  5.65000e-20  9.35848e+03  9.67383e+01
 5693.000  2.75617e-15  5.65000e-20  8.95422e+03  9.46258e+01
 5693.050  1.61752e-15  5.65000e-20  5.25197e+03  7.24692e+01
 5693.100  9.83891e-16  5.65000e-20  3.19279e+03  5.65032e+01
 5693.150  1.48324e-15  5.65000e-20  4.81046e+03  6.93562e+01
 5693.200  2.15921e-15  5.65000e-20  6.99874e+03  8.36574e+01
 5693.250  1.11687e-15  5.65000e-20  3.61808e+03  6.01489e+01
 5693.300  2.35786e-15  5.65000e-20  7.63386e+03  8.73709e+01
 5693.350  1.95662e-15  5.65000e-20  6.33116e+03  7.95674e+01
 5693.400  1.76567e-15  5.65000e-20  5.70999e+03  7.55633e+01
 5693.450  1.86442e-15  5.65000e-20  6.02585e+03  7.76252e+01
 5693.500  1.45263e-15  5.65000e-20  4.69223e+03  6.84985e+01
 5693.550  2.22712e-15  5.65000e-20  7.18980e+03  8.47916e+01
 5693.600  1.58993e-15  5.65000e-20  5.12981e+03  7.16214e+01
 5693.650  2.70393e-15  5.65000e-20  8.71901e+03  9.33747e+01
 5693.700  1.65031e-15  5.65000e-20  5.31848e+03  7.29266e+01
 5693.750  1.63444e-15  5.65000e-20  5.26429e+03  7.25542e+01
 5693.800  2.27140e-15  5.65000e-20  7.31161e+03  8.55069e+01
 5693.850  1.72203e-15  5.65000e-20  5.53996e+03  7.44297e+01
 5693.900  1.80108e-15  5.65000e-20  5.79092e+03  7.60969e+01
 5693.950  1.73292e-15  5.65000e-20  5.56856e+03  7.46216e+01
 5694.000  1.50258e-15  5.65000e-20  4.82558e+03  6.94651e+01
 5694.050  1.43069e-15  5.65000e-20  4.59203e+03  6.77632e+01
 5694.100  1.20987e-15  5.65000e-20  3.88101e+03  6.22963e+01
 5694.150  1.52770e-15  5.65000e-20  4.89770e+03  6.99823e+01
 5694.200  1.86669e-15  5.65000e-20  5.98100e+03  7.73357e+01
 5694.250  2.07736e-15  5.65000e-20  6.65212e+03  8.15594e+01
 5694.300  1.80302e-15  5.65000e-20  5.77029e+03  7.59612e+01
 5694.350  1.20953e-15  5.65000e-20  3.86864e+03  6.21970e+01
 5694.400  1.62157e-15  5.65000e-20  5.18353e+03  7.19955e+01
 5694.450  2.05712e-15  5.65000e-20  6.57196e+03  8.10665e+01
 5694.500  1.24907e-15  5.65000e-20  3.98813e+03  6.31502e+01
 5694.550  2.18211e-15  5.65000e-20  6.96316e+03  8.34445e+01
 5694.600  2.28406e-15  5.65000e-20  7.28422e+03  8.53466e+01
 5694.650  1.63403e-15  5.65000e-20  5.20813e+03  7.21661e+01
 5694.700  8.55893e-16  5.65000e-20  2.72638e+03  5.22130e+01
 5694.750  1.28467e-15  5.65000e-20  4.08981e+03  6.39502e+01
 5694.800  1.82708e-15  5.65000e-20  5.81319e+03  7.62431e+01
 5694.850  1.46857e-15  5.65000e-20  4.66980e+03  6.83346e+01
 5694.900  1.61318e-15  5.65000e-20  5.12663e+03  7.15992e+01
 5694.950  1.24242e-15  5.65000e-20  3.94605e+03  6.28161e+01
 5695.000  1.05393e-15  5.65000e-20  3.34541e+03  5.78380e+01
 5695.050  2.16988e-15  5.65000e-20  6.88365e+03  8.29667e+01
 5695.100  1.51101e-15  5.65000e-20  4.79066e+03  6.92133e+01
 5695.150  9.38978e-16  5.65000e-20  2.97528e+03  5.45444e+01
 5695.200  9.54425e-16  5.65000e-20  3.02244e+03  5.49751e+01
 5695.250  1.83136e-15  5.65000e-20  5.79607e+03  7.61308e+01
 5695.300  1.76998e-15  5.65000e-20  5.59851e+03  7.48220e+01
 5695.350  2.44391e-15  5.65000e-20  7.72560e+03  8.78944e+01
 5695.400  1.29779e-15  5.65000e-20  4.10011e+03  6.40307e+01
 5695.450  1.42874e-15  5.65000e-20  4.51115e+03  6.71638e+01
 5695.500  1.33300e-15  5.65000e-20  4.20638e+03  6.48552e+01
 5695.550  1.29775e-15  5.65000e-20  4.09271e+03  6.39729e+01
 5695.600  1.00744e-15  5.65000e-20  3.17530e+03  5.63482e+01
 5695.650  1.42593e-15  5.65000e-20  4.49163e+03  6.70183e+01
 5695.700  1.00455e-15  5.65000e-20  3.16242e+03  5.62338e+01
 5695.750  1.96315e-15  5.65000e-20  6.17653e+03  7.85898e+01
 5695.800  1.57132e-15  5.65000e-20  4.94082e+03  7.02897e+01
 5695.850  3.11670e-15  5.65000e-20  9.79425e+03  9.89650e+01
 5695.900  1.52255e-15  5.65000e-20  4.78177e+03  6.91490e+01
 5695.950  1.82909e-15  5.65000e-20  5.74110e+03  7.57689e+01
 5696.000  2.04697e-15  5.65000e-20  6.42114e+03  8.01309e+01
 5696.050  2.30749e-15  5.65000e-20  7.23059e+03  8.50318e+01
 5696.100  2.02610e-15  5.65000e-20  6.34204e+03  7.96358e+01
 5696.150  9.63099e-16  5.65000e-20  3.01141e+03  5.48747e+01
 5696.200  6.95207e-16  5.65000e-20  2.17143e+03  4.65967e+01
 5696.250  1.05509e-15  5.65000e-20  3.29195e+03  5.73740e+01
 5696.300  1.35502e-15  5.65000e-20  4.22318e+03  6.49846e+01
 5696.350  1.71592e-15  5.65000e-20  5.34220e+03  7.30891e+01
 5696.400  1.37455e-15  5.65000e-20  4.27478e+03  6.53805e+01
 5696.450  1.76220e-15  5.65000e-20  5.47442e+03  7.39881e+01
 5696.500  1.80697e-15  5.65000e-20  5.60739e+03  7.48813e+01
 5696.550  1.41970e-15  5.65000e-20  4.40083e+03  6.63375e+01
 5696.600  1.93259e-15  5.65000e-20  5.98419e+03  7.73564e+01
 5696.650  1.52900e-15  5.65000e-20  4.72933e+03  6.87688e+01
 5696.700  1.27492e-15  5.65000e-20  3.93913e+03  6.27611e+01
 5696.750  9.42011e-16  5.65000e-20  2.90737e+03  5.39184e+01
 5696.800  1.62082e-15  5.65000e-20  4.99694e+03  7.06878e+01
 5696.850  1.53618e-15  5.65000e-20  4.73084e+03  6.87798e+01
 5696.900  2.00355e-15  5.65000e-20  6.16340e+03  7.85062e+01
 5696.950  1.96024e-15  5.65000e-20  6.02355e+03  7.76104e+01
 5697.000  1.20361e-15  5.65000e-20  3.69447e+03  6.07807e+01
 5697.050  2.16173e-15  5.65000e-20  6.62812e+03  8.14122e+01
 5697.100  1.82726e-15  5.65000e-20  5.59643e+03  7.48081e+01
