Wave,TAU_spectrpol_S,TAU_spectrpol_P,TAU_spectrpol,TAU_spectr,coat_Rs,coat_Rp,coat_R,echelle_Rs,echelle_Rp,echelle_R,CD_Rs,CD_Rp,CD_R,dDOPED_QE,R_percent,EFF,Read Noise,Sky,Dark,BEF,Disp_Width,XDisp_Width
583.6,0.053879,0.062809,0.056067,0.074851,0.95917,0.95917,0.95917,0.28071,0.33221,0.29377,0.84069,0.82811,0.83595,0.89283,0.90328,0.074851,0.0,0.0,5e-06,5.65e-20,3.1,3.1
584.0,0.042527,0.050427,0.044473,0.059372,0.95909,0.95909,0.95909,0.22308,0.26939,0.23492,0.8353,0.82018,0.8295,0.89293,0.9032,0.059372,0.0,0.0,5e-06,5.65e-20,3.1,3.1
584.4,0.031326,0.038281,0.033061,0.044136,0.95901,0.95901,0.95901,0.16545,0.20658,0.17607,0.8299,0.81225,0.82306,0.89302,0.90312,0.044136,0.0,0.0,5e-06,5.65e-20,3.1,3.1
584.8,0.10798,0.11198,0.10858,0.14496,0.95894,0.95894,0.95894,0.57425,0.61047,0.58303,0.8245,0.80432,0.81662,0.89312,0.9030400000000001,0.14496,0.0,0.0,5e-06,5.65e-20,3.1,3.1
585.2,0.11323,0.11749,0.11382,0.15195,0.95886,0.95886,0.95886,0.60634,0.64708,0.61623,0.8191,0.7964,0.81018,0.89322,0.903,0.15195,0.0,0.0,5e-06,5.65e-20,3.1,3.1
585.6,0.1184,0.12286,0.11896,0.15881,0.95879,0.95879,0.95879,0.63844,0.68369,0.64942,0.81371,0.78847,0.80373,0.89332,0.903,0.15881,0.0,0.0,5e-06,5.65e-20,3.1,3.1
586.0,0.12349,0.1281,0.124,0.16554,0.95872,0.95872,0.95872,0.67053,0.7203,0.68262,0.80831,0.78054,0.79729,0.89342,0.903,0.16554,0.0,0.0,5e-06,5.65e-20,3.1,3.1
586.4,0.11914,0.12408,0.11971,0.1598,0.95865,0.95865,0.95865,0.65149,0.70509,0.66455,0.80291,0.77261,0.79085,0.89352,0.903,0.1598,0.0,0.0,5e-06,5.65e-20,3.1,3.1
586.8,0.11723,0.12383,0.11833,0.15796,0.95858,0.95858,0.95858,0.63245,0.68988,0.64649,0.81407,0.78833,0.80389,0.89362,0.903,0.15796,0.0,0.0,5e-06,5.65e-20,3.1,3.1
587.2,0.11523,0.12349,0.11686,0.156,0.95852,0.95852,0.95852,0.6134,0.67468,0.62842,0.82524,0.80405,0.81692,0.89371,0.903,0.156,0.0,0.0,5e-06,5.65e-20,3.1,3.1
587.6,0.11263,0.12247,0.11476,0.1532,0.95846,0.95846,0.95846,0.59165,0.6564,0.60756,0.8364,0.81977,0.82996,0.89381,0.903,0.1532,0.0,0.0,5e-06,5.65e-20,3.1,3.1
588.0,0.10307,0.11368,0.10552,0.14085,0.9584,0.9584,0.9584,0.53643,0.60029,0.55218,0.84434,0.8322,0.83976,0.89391,0.903,0.14085,0.0,0.0,5e-06,5.65e-20,3.1,3.1
588.4,0.093298,0.10456,0.096017,0.12817,0.95834,0.95834,0.95834,0.48121,0.54418,0.49681,0.85227,0.84463,0.84956,0.89401,0.903,0.12817,0.0,0.0,5e-06,5.65e-20,3.1,3.1
588.8,0.083338,0.095135,0.086275,0.11517,0.95828,0.95828,0.95828,0.42599,0.48807,0.44143,0.86021,0.85706,0.85936,0.89411,0.903,0.11517,0.0,0.0,5e-06,5.65e-20,3.1,3.1
589.2,0.07233,0.08374,0.075175,0.10035,0.95822,0.95822,0.95822,0.37058,0.43103,0.38569,0.85842,0.85446,0.85724,0.89421,0.903,0.10035,0.0,0.0,5e-06,5.65e-20,3.1,3.1
589.6,0.060972,0.071148,0.0635,0.084763,0.95817,0.95817,0.95817,0.31431,0.3696,0.32821,0.8534,0.84685,0.85115,0.89431,0.903,0.084763,0.0,0.0,5e-06,5.65e-20,3.1,3.1
590.0,0.049749,0.058776,0.051991,0.069399,0.95812,0.95812,0.95812,0.25804,0.30818,0.27073,0.84837,0.83924,0.84505,0.8944,0.903,0.069399,0.0,0.0,5e-06,5.65e-20,3.1,3.1
590.4,0.038664,0.046627,0.04065,0.054261,0.95807,0.95807,0.95807,0.20177,0.24675,0.21324,0.84335,0.83163,0.83896,0.8945,0.9029200000000001,0.054261,0.0,0.0,5e-06,5.65e-20,3.1,3.1
590.8,0.10534,0.11135,0.10656,0.14224,0.95802,0.95802,0.95802,0.55311,0.59478,0.56318,0.83832,0.82401,0.83286,0.8946,0.9028400000000001,0.14224,0.0,0.0,5e-06,5.65e-20,3.1,3.1
591.2,0.11061,0.1169,0.11183,0.14927,0.95797,0.95797,0.95797,0.58434,0.63038,0.59548,0.8333,0.8164,0.82677,0.8947,0.90276,0.14927,0.0,0.0,5e-06,5.65e-20,3.1,3.1
591.6,0.11579,0.12233,0.11701,0.15618,0.95792,0.95792,0.95792,0.61557,0.66597,0.62778,0.82827,0.80879,0.82068,0.8948,0.90268,0.15618,0.0,0.0,5e-06,5.65e-20,3.1,3.1
592.0,0.12091,0.12763,0.12209,0.16296,0.95788,0.95788,0.95788,0.64681,0.70157,0.66008,0.82325,0.80118,0.81458,0.8949,0.9026000000000001,0.16296,0.0,0.0,5e-06,5.65e-20,3.1,3.1
592.4,0.1234,0.13028,0.12455,0.16625,0.95784,0.95784,0.95784,0.66433,0.72316,0.67861,0.81822,0.79357,0.80849,0.895,0.90252,0.16625,0.0,0.0,5e-06,5.65e-20,3.1,3.1
592.8,0.12026,0.12801,0.12167,0.1624,0.9578,0.9578,0.9578,0.64572,0.7078,0.66083,0.82055,0.79682,0.81119,0.89509,0.90244,0.1624,0.0,0.0,5e-06,5.65e-20,3.1,3.1
593.2,0.11815,0.12743,0.12006,0.16025,0.95776,0.95776,0.95776,0.62711,0.69245,0.64304,0.83022,0.81093,0.82269,0.89519,0.90236,0.16025,0.0,0.0,5e-06,5.65e-20,3.1,3.1
593.6,0.11597,0.12677,0.11836,0.15798,0.95772,0.95772,0.95772,0.6085,0.6771,0.62526,0.83989,0.82504,0.83419,0.89529,0.90228,0.15798,0.0,0.0,5e-06,5.65e-20,3.1,3.1
594.0,0.11157,0.1236,0.11437,0.15265,0.95768,0.95768,0.95768,0.57926,0.64973,0.59652,0.84884,0.83841,0.84497,0.89539,0.9022,0.15265,0.0,0.0,5e-06,5.65e-20,3.1,3.1
594.4,0.10196,0.11455,0.105,0.14015,0.95765,0.95765,0.95765,0.52524,0.59435,0.54223,0.85562,0.84953,0.85356,0.89549,0.90212,0.14015,0.0,0.0,5e-06,5.65e-20,3.1,3.1
594.8,0.092184,0.10522,0.095427,0.12737,0.95762,0.95762,0.95762,0.47121,0.53896,0.48793,0.8624,0.86066,0.86214,0.89559,0.9020400000000001,0.12737,0.0,0.0,5e-06,5.65e-20,3.1,3.1
595.2,0.082247,0.09562,0.085642,0.11431,0.95759,0.95759,0.95759,0.41719,0.48358,0.43364,0.86918,0.87178,0.87073,0.89569,0.902,0.11431,0.0,0.0,5e-06,5.65e-20,3.1,3.1
595.6,0.071408,0.084101,0.074628,0.099604,0.95756,0.95756,0.95756,0.363,0.42669,0.37885,0.8674,0.8691,0.86858,0.89578,0.902,0.099604,0.0,0.0,5e-06,5.65e-20,3.1,3.1
596.0,0.060351,0.071661,0.063207,0.08436,0.95753,0.95753,0.95753,0.30848,0.36669,0.32305,0.86276,0.86181,0.86284,0.89588,0.902,0.08436,0.0,0.0,5e-06,5.65e-20,3.1,3.1
596.4,0.04941,0.059422,0.051934,0.069314,0.9575,0.9575,0.9575,0.25396,0.3067,0.26724,0.85812,0.85453,0.8571,0.89598,0.902,0.069314,0.0,0.0,5e-06,5.65e-20,3.1,3.1
596.8,0.038588,0.047385,0.04081,0.054466,0.95748,0.95748,0.95748,0.19943,0.2467,0.21144,0.85348,0.84724,0.85137,0.89608,0.902,0.054466,0.0,0.0,5e-06,5.65e-20,3.1,3.1
597.2,0.10632,0.11418,0.10809,0.14426,0.95746,0.95746,0.95746,0.55252,0.59965,0.56386,0.84883,0.83995,0.84563,0.89618,0.902,0.14426,0.0,0.0,5e-06,5.65e-20,3.1,3.1
597.6,0.11162,0.1199,0.11344,0.15139,0.95743,0.95743,0.95743,0.58332,0.63528,0.59583,0.84419,0.83267,0.83989,0.89628,0.902,0.15139,0.0,0.0,5e-06,5.65e-20,3.1,3.1
598.0,0.11686,0.12552,0.1187,0.15842,0.95741,0.95741,0.95741,0.61412,0.67091,0.62781,0.83955,0.82538,0.83415,0.89638,0.902,0.15842,0.0,0.0,5e-06,5.65e-20,3.1,3.1
598.4,0.12202,0.13099,0.12386,0.16531,0.9574,0.9574,0.9574,0.64492,0.70654,0.65978,0.83491,0.8181,0.82842,0.89647,0.902,0.16531,0.0,0.0,5e-06,5.65e-20,3.1,3.1
598.8,0.12483,0.13403,0.12666,0.16904,0.95738,0.95738,0.95738,0.66355,0.72956,0.67949,0.83027,0.81081,0.82268,0.89658,0.902,0.16904,0.0,0.0,5e-06,5.65e-20,3.1,3.1
599.2,0.12172,0.13173,0.12379,0.1652,0.95736,0.95736,0.95736,0.64567,0.71475,0.66239,0.83214,0.81349,0.82488,0.89669,0.902,0.1652,0.0,0.0,5e-06,5.65e-20,3.1,3.1
599.6,0.11953,0.13099,0.12206,0.16289,0.95735,0.95735,0.95735,0.62779,0.69995,0.6453,0.84051,0.82614,0.83502,0.89681,0.902,0.16289,0.0,0.0,5e-06,5.65e-20,3.1,3.1
600.0,0.11726,0.13016,0.12025,0.16048,0.95734,0.95734,0.95734,0.60992,0.68514,0.62821,0.84888,0.83879,0.84516,0.89692,0.902,0.16048,0.0,0.0,5e-06,5.65e-20,3.1,3.1
600.4,0.11391,0.12809,0.11731,0.15656,0.95733,0.95733,0.95733,0.58681,0.66434,0.60571,0.85725,0.85144,0.8553,0.89703,0.90192,0.15656,0.0,0.0,5e-06,5.65e-20,3.1,3.1
600.8,0.10435,0.11887,0.10793,0.14404,0.95732,0.95732,0.95732,0.53408,0.60957,0.55254,0.86302,0.86133,0.86279,0.89715,0.9018400000000001,0.14404,0.0,0.0,5e-06,5.65e-20,3.1,3.1
601.2,0.094661,0.10941,0.098375,0.13128,0.95731,0.95731,0.95731,0.48135,0.55479,0.49938,0.86879,0.87123,0.87028,0.89726,0.90176,0.13128,0.0,0.0,5e-06,5.65e-20,3.1,3.1
601.6,0.084831,0.099704,0.088639,0.11829,0.95731,0.95731,0.95731,0.42862,0.50001,0.44622,0.87455,0.88112,0.87776,0.89737,0.90168,0.11829,0.0,0.0,5e-06,5.65e-20,3.1,3.1
602.0,0.074647,0.089262,0.078416,0.10465,0.9573,0.9573,0.9573,0.37585,0.44489,0.39294,0.87778,0.88675,0.882,0.89749,0.9016000000000001,0.10465,0.0,0.0,5e-06,5.65e-20,3.1,3.1
602.4,0.063755,0.07672,0.067079,0.089516,0.9573,0.9573,0.9573,0.32267,0.38556,0.33831,0.8734,0.8796,0.87646,0.8976,0.90152,0.089516,0.0,0.0,5e-06,5.65e-20,3.1,3.1
602.8,0.052973,0.064376,0.055884,0.074575,0.9573,0.9573,0.9573,0.2695,0.32623,0.28368,0.86902,0.87244,0.87093,0.89772,0.90144,0.074575,0.0,0.0,5e-06,5.65e-20,3.1,3.1
603.2,0.0423,0.052229,0.044829,0.059823,0.95731,0.95731,0.95731,0.21632,0.26689,0.22905,0.86463,0.86529,0.86539,0.89783,0.90136,0.059823,0.0,0.0,5e-06,5.65e-20,3.1,3.1
603.6,0.031736,0.040278,0.033915,0.045257,0.95731,0.95731,0.95731,0.16314,0.20756,0.17442,0.86025,0.85813,0.85985,0.89794,0.90128,0.045257,0.0,0.0,5e-06,5.65e-20,3.1,3.1
604.0,0.11064,0.12093,0.11307,0.15089,0.95732,0.95732,0.95732,0.57173,0.62849,0.58534,0.85587,0.85098,0.85432,0.89806,0.9012,0.15089,0.0,0.0,5e-06,5.65e-20,3.1,3.1
604.4,0.11583,0.12656,0.11831,0.15787,0.95733,0.95733,0.95733,0.60162,0.66328,0.61642,0.85148,0.84382,0.84878,0.89817,0.90112,0.15787,0.0,0.0,5e-06,5.65e-20,3.1,3.1
604.8,0.12097,0.13207,0.12347,0.16476,0.95734,0.95734,0.95734,0.63151,0.69807,0.64749,0.8471,0.83667,0.84325,0.89828,0.9010400000000001,0.16476,0.0,0.0,5e-06,5.65e-20,3.1,3.1
605.2,0.12605,0.13748,0.12855,0.17154,0.95736,0.95736,0.95736,0.66141,0.73286,0.67857,0.84272,0.82952,0.83771,0.8984,0.901,0.17154,0.0,0.0,5e-06,5.65e-20,3.1,3.1
605.6,0.12408,0.13587,0.12666,0.16901,0.95738,0.95738,0.95738,0.65217,0.72648,0.67005,0.84124,0.82698,0.83579,0.89851,0.901,0.16901,0.0,0.0,5e-06,5.65e-20,3.1,3.1
606.0,0.12179,0.13488,0.12479,0.16652,0.9574,0.9574,0.9574,0.63462,0.71136,0.65313,0.84847,0.83829,0.84471,0.89863,0.901,0.16652,0.0,0.0,5e-06,5.65e-20,3.1,3.1
606.4,0.11946,0.13383,0.12287,0.16395,0.95742,0.95742,0.95742,0.61708,0.69624,0.6362,0.8557,0.84961,0.85364,0.89874,0.901,0.16395,0.0,0.0,5e-06,5.65e-20,3.1,3.1
606.8,0.11707,0.1327,0.12088,0.1613,0.95745,0.95745,0.95745,0.59953,0.68112,0.61928,0.86293,0.86092,0.86256,0.89885,0.901,0.1613,0.0,0.0,5e-06,5.65e-20,3.1,3.1
607.2,0.11012,0.12631,0.11415,0.15232,0.95748,0.95748,0.95748,0.55972,0.64048,0.57933,0.86913,0.87122,0.87047,0.89897,0.901,0.15232,0.0,0.0,5e-06,5.65e-20,3.1,3.1
607.6,0.10056,0.11686,0.1047,0.1397,0.95751,0.95751,0.95751,0.50793,0.5861,0.52697,0.8743,0.88051,0.87736,0.89908,0.901,0.1397,0.0,0.0,5e-06,5.65e-20,3.1,3.1
608.0,0.090879,0.10718,0.095074,0.12686,0.95755,0.95755,0.95755,0.45613,0.53172,0.47461,0.87948,0.8898,0.88425,0.89919,0.901,0.12686,0.0,0.0,5e-06,5.65e-20,3.1,3.1
608.4,0.081066,0.097264,0.085279,0.11379,0.95759,0.95759,0.95759,0.40434,0.47734,0.42226,0.88466,0.89909,0.89114,0.89931,0.901,0.11379,0.0,0.0,5e-06,5.65e-20,3.1,3.1
608.8,0.070618,0.085604,0.074503,0.09941,0.95763,0.95763,0.95763,0.35275,0.42123,0.36963,0.88297,0.89633,0.889,0.89942,0.901,0.09941,0.0,0.0,5e-06,5.65e-20,3.1,3.1
609.2,0.06009,0.073329,0.063501,0.08473,0.95768,0.95768,0.95768,0.30137,0.3634,0.31673,0.87898,0.88956,0.88386,0.89953,0.901,0.08473,0.0,0.0,5e-06,5.65e-20,3.1,3.1
609.6,0.049647,0.061224,0.052617,0.070206,0.95773,0.95773,0.95773,0.24999,0.30556,0.26382,0.875,0.8828,0.87872,0.89965,0.901,0.070206,0.0,0.0,5e-06,5.65e-20,3.1,3.1
610.0,0.039287,0.049285,0.041844,0.055832,0.95779,0.95779,0.95779,0.19861,0.24773,0.21092,0.87103,0.87603,0.87358,0.89976,0.901,0.055832,0.0,0.0,5e-06,5.65e-20,3.1,3.1
610.4,0.10844,0.12051,0.11143,0.14868,0.95784,0.95784,0.95784,0.55038,0.61005,0.56462,0.86705,0.86926,0.86843,0.89988,0.901,0.14868,0.0,0.0,5e-06,5.65e-20,3.1,3.1
610.8,0.11376,0.12635,0.11682,0.15587,0.95791,0.95791,0.95791,0.57963,0.64424,0.59506,0.86307,0.86249,0.86329,0.89999,0.901,0.15587,0.0,0.0,5e-06,5.65e-20,3.1,3.1
611.2,0.11904,0.13211,0.12215,0.16298,0.95797,0.95797,0.95797,0.60888,0.67843,0.6255,0.85908,0.85572,0.85815,0.9001,0.901,0.16298,0.0,0.0,5e-06,5.65e-20,3.1,3.1
611.6,0.12427,0.13778,0.12743,0.17002,0.95804,0.95804,0.95804,0.63813,0.71261,0.65594,0.85511,0.84895,0.85301,0.90022,0.901,0.17002,0.0,0.0,5e-06,5.65e-20,3.1,3.1
612.0,0.12879,0.14264,0.13196,0.17607,0.95811,0.95811,0.95811,0.66391,0.74311,0.68286,0.85113,0.84218,0.84787,0.90033,0.901,0.17607,0.0,0.0,5e-06,5.65e-20,3.1,3.1
612.4,0.12612,0.14085,0.12957,0.17287,0.95819,0.95819,0.95819,0.64681,0.72809,0.66629,0.8548,0.84805,0.85245,0.90044,0.901,0.17287,0.0,0.0,5e-06,5.65e-20,3.1,3.1
612.8,0.12379,0.1397,0.12761,0.17026,0.95827,0.95827,0.95827,0.6297,0.71307,0.64973,0.86102,0.85813,0.86027,0.90056,0.901,0.17026,0.0,0.0,5e-06,5.65e-20,3.1,3.1
613.2,0.1214,0.13848,0.12559,0.16757,0.95835,0.95835,0.95835,0.6126,0.69805,0.63317,0.86724,0.86822,0.8681,0.90067,0.901,0.16757,0.0,0.0,5e-06,5.65e-20,3.1,3.1
613.6,0.11895,0.13719,0.12351,0.16479,0.95843,0.95843,0.95843,0.5955,0.68303,0.6166,0.87346,0.8783,0.87592,0.90079,0.901,0.16479,0.0,0.0,5e-06,5.65e-20,3.1,3.1
614.0,0.11087,0.12931,0.11555,0.15416,0.95851,0.95851,0.95851,0.55166,0.63728,0.57236,0.87808,0.88659,0.88208,0.9009,0.901,0.15416,0.0,0.0,5e-06,5.65e-20,3.1,3.1
614.4,0.10127,0.11961,0.10598,0.1414,0.9586,0.9586,0.9586,0.50113,0.58385,0.5212,0.88217,0.89428,0.88767,0.90101,0.901,0.1414,0.0,0.0,5e-06,5.65e-20,3.1,3.1
614.8,0.091563,0.10969,0.09627,0.12844,0.95869,0.95869,0.95869,0.4506,0.53042,0.47004,0.88625,0.90197,0.89327,0.90113,0.901,0.12844,0.0,0.0,5e-06,5.65e-20,3.1,3.1
615.2,0.081741,0.09957,0.086404,0.11528,0.95878,0.95878,0.95878,0.40007,0.47698,0.41888,0.89034,0.90966,0.89886,0.90124,0.90096,0.11528,0.0,0.0,5e-06,5.65e-20,3.1,3.1
615.6,0.071582,0.088198,0.075927,0.1013,0.95888,0.95888,0.95888,0.34996,0.42184,0.36761,0.8906,0.91033,0.8993,0.90135,0.90088,0.1013,0.0,0.0,5e-06,5.65e-20,3.1,3.1
616.0,0.061214,0.075878,0.065026,0.086753,0.95897,0.95897,0.95897,0.30022,0.36516,0.31623,0.88704,0.90398,0.89457,0.90147,0.9008,0.086753,0.0,0.0,5e-06,5.65e-20,3.1,3.1
616.4,0.050908,0.0637,0.054216,0.072331,0.95906,0.95906,0.95906,0.25048,0.30848,0.26485,0.88347,0.89763,0.88984,0.90158,0.9007200000000001,0.072331,0.0,0.0,5e-06,5.65e-20,3.1,3.1
616.8,0.040667,0.051669,0.043501,0.058035,0.95916,0.95916,0.95916,0.20074,0.25179,0.21347,0.87991,0.89129,0.88512,0.9017,0.90064,0.058035,0.0,0.0,5e-06,5.65e-20,3.1,3.1
617.2,0.11057,0.12463,0.11415,0.15228,0.95926,0.95926,0.95926,0.54758,0.6112,0.5627,0.87635,0.88494,0.88039,0.90181,0.90056,0.15228,0.0,0.0,5e-06,5.65e-20,3.1,3.1
617.6,0.11594,0.13057,0.1196,0.15956,0.95936,0.95936,0.95936,0.57603,0.64445,0.5923,0.87279,0.87859,0.87566,0.90192,0.9004800000000001,0.15956,0.0,0.0,5e-06,5.65e-20,3.1,3.1
618.0,0.12127,0.13643,0.125,0.16677,0.95945,0.95945,0.95945,0.60448,0.67769,0.62189,0.86923,0.87225,0.87094,0.90204,0.9004,0.16677,0.0,0.0,5e-06,5.65e-20,3.1,3.1
618.4,0.12655,0.14219,0.13034,0.17389,0.95955,0.95955,0.95955,0.63293,0.71094,0.65149,0.86566,0.8659,0.86621,0.90215,0.90032,0.17389,0.0,0.0,5e-06,5.65e-20,3.1,3.1
618.8,0.13179,0.14786,0.13563,0.18093,0.95965,0.95965,0.95965,0.66138,0.74419,0.68109,0.8621,0.85955,0.86148,0.90226,0.90024,0.18093,0.0,0.0,5e-06,5.65e-20,3.1,3.1
619.2,0.12939,0.14593,0.13335,0.1779,0.95975,0.95975,0.95975,0.64803,0.73263,0.6682,0.86313,0.8611,0.86273,0.90238,0.90016,0.1779,0.0,0.0,5e-06,5.65e-20,3.1,3.1
619.6,0.12696,0.14458,0.13127,0.17512,0.95985,0.95985,0.95985,0.63129,0.71745,0.65187,0.86875,0.87055,0.86994,0.90249,0.90008,0.17512,0.0,0.0,5e-06,5.65e-20,3.1,3.1
620.0,0.12448,0.14316,0.12914,0.17228,0.95995,0.95995,0.95995,0.61455,0.70226,0.63553,0.87436,0.87999,0.87714,0.90261,0.9,0.17228,0.0,0.0,5e-06,5.65e-20,3.1,3.1
620.4,0.12197,0.14169,0.12696,0.16937,0.96005,0.96005,0.96005,0.59781,0.68707,0.6192,0.87998,0.88944,0.88435,0.90272,0.9,0.16937,0.0,0.0,5e-06,5.65e-20,3.1,3.1
620.8,0.11548,0.13556,0.12062,0.16091,0.96014,0.96014,0.96014,0.56266,0.65088,0.58385,0.88447,0.89753,0.89035,0.90283,0.9,0.16091,0.0,0.0,5e-06,5.65e-20,3.1,3.1
621.2,0.10595,0.12582,0.11109,0.1482,0.96024,0.96024,0.96024,0.5139,0.59917,0.53444,0.88784,0.90426,0.89513,0.90295,0.9,0.1482,0.0,0.0,5e-06,5.65e-20,3.1,3.1
621.6,0.096333,0.1159,0.10144,0.13531,0.96034,0.96034,0.96034,0.46513,0.54745,0.48503,0.89121,0.911,0.89992,0.90306,0.9,0.13531,0.0,0.0,5e-06,5.65e-20,3.1,3.1
622.0,0.086621,0.1058,0.091652,0.12226,0.96043,0.96043,0.96043,0.41637,0.49573,0.43563,0.89458,0.91773,0.9047,0.90317,0.9,0.12226,0.0,0.0,5e-06,5.65e-20,3.1,3.1
622.4,0.07683,0.095353,0.08171,0.109,0.96053,0.96053,0.96053,0.36762,0.44316,0.38602,0.89795,0.92447,0.90948,0.90329,0.9,0.109,0.0,0.0,5e-06,5.65e-20,3.1,3.1
622.8,0.066469,0.082826,0.070751,0.094378,0.96063,0.96063,0.96063,0.31894,0.38718,0.33561,0.8947,0.9184,0.90505,0.9034,0.9,0.094378,0.0,0.0,5e-06,5.65e-20,3.1,3.1
623.2,0.056161,0.070435,0.059874,0.079869,0.96072,0.96072,0.96072,0.27026,0.33119,0.28519,0.89145,0.91233,0.90062,0.90351,0.9,0.079869,0.0,0.0,5e-06,5.65e-20,3.1,3.1
623.6,0.04591,0.05818,0.049084,0.065474,0.96082,0.96082,0.96082,0.22158,0.2752,0.23478,0.88821,0.90625,0.89618,0.90363,0.9,0.065474,0.0,0.0,5e-06,5.65e-20,3.1,3.1
624.0,0.035718,0.046067,0.038382,0.051198,0.96091,0.96091,0.96091,0.17289,0.21922,0.18437,0.88496,0.90018,0.89175,0.90374,0.9,0.051198,0.0,0.0,5e-06,5.65e-20,3.1,3.1
624.4,0.11574,0.13235,0.11999,0.16006,0.96101,0.96101,0.96101,0.56188,0.6336,0.57883,0.88171,0.89411,0.88732,0.90386,0.9,0.16006,0.0,0.0,5e-06,5.65e-20,3.1,3.1
624.8,0.1211,0.1383,0.12544,0.16732,0.96111,0.96111,0.96111,0.5896,0.66608,0.60768,0.87846,0.88804,0.88289,0.90397,0.9,0.16732,0.0,0.0,5e-06,5.65e-20,3.1,3.1
625.2,0.12642,0.14416,0.13084,0.17452,0.9612,0.9612,0.9612,0.61732,0.69856,0.63653,0.87521,0.88197,0.87846,0.90408,0.89996,0.17452,0.0,0.0,5e-06,5.65e-20,3.1,3.1
625.6,0.13171,0.14994,0.13619,0.18166,0.9613,0.9613,0.9613,0.64505,0.73104,0.66538,0.87197,0.87589,0.87402,0.9042,0.89988,0.18166,0.0,0.0,5e-06,5.65e-20,3.1,3.1
626.0,0.13368,0.15237,0.13823,0.18439,0.9614,0.9614,0.9614,0.65515,0.74446,0.67628,0.87066,0.87331,0.87218,0.90431,0.8998,0.18439,0.0,0.0,5e-06,5.65e-20,3.1,3.1
626.4,0.13112,0.15072,0.13597,0.18137,0.96149,0.96149,0.96149,0.63884,0.7293,0.66027,0.87516,0.88121,0.8781,0.90442,0.8997200000000001,0.18137,0.0,0.0,5e-06,5.65e-20,3.1,3.1
626.8,0.12852,0.14902,0.13367,0.17829,0.96159,0.96159,0.96159,0.62252,0.71413,0.64426,0.87966,0.8891,0.88402,0.90454,0.89964,0.17829,0.0,0.0,5e-06,5.65e-20,3.1,3.1
627.2,0.12589,0.14725,0.13131,0.17515,0.96169,0.96169,0.96169,0.60621,0.69896,0.62824,0.88417,0.89699,0.88994,0.90465,0.89956,0.17515,0.0,0.0,5e-06,5.65e-20,3.1,3.1
627.6,0.12321,0.14543,0.12891,0.17194,0.96179,0.96179,0.96179,0.5899,0.6838,0.61223,0.88867,0.90489,0.89586,0.90477,0.8994800000000001,0.17194,0.0,0.0,5e-06,5.65e-20,3.1,3.1
628.0,0.1142,0.13613,0.11988,0.1599,0.96189,0.96189,0.96189,0.54436,0.63503,0.56598,0.89195,0.91144,0.90051,0.90488,0.8994,0.1599,0.0,0.0,5e-06,5.65e-20,3.1,3.1
628.4,0.10474,0.12623,0.11034,0.14718,0.96199,0.96199,0.96199,0.49729,0.58449,0.51815,0.89482,0.91754,0.90474,0.90499,0.89932,0.14718,0.0,0.0,5e-06,5.65e-20,3.1,3.1
628.8,0.095202,0.11617,0.1007,0.13431,0.9621,0.9621,0.9621,0.45022,0.53396,0.47031,0.89769,0.92365,0.90897,0.90511,0.89924,0.13431,0.0,0.0,5e-06,5.65e-20,3.1,3.1
629.2,0.085582,0.10595,0.090943,0.1213,0.9622,0.9622,0.9622,0.40315,0.48342,0.42247,0.90056,0.92975,0.9132,0.90522,0.89916,0.1213,0.0,0.0,5e-06,5.65e-20,3.1,3.1
629.6,0.075702,0.094779,0.080729,0.10767,0.96231,0.96231,0.96231,0.3558,0.4307,0.37388,0.90201,0.93293,0.91537,0.90533,0.89908,0.10767,0.0,0.0,5e-06,5.65e-20,3.1,3.1
630.0,0.065401,0.082202,0.069799,0.093095,0.96241,0.96241,0.96241,0.30813,0.37555,0.32446,0.8992,0.92731,0.91138,0.90545,0.899,0.093095,0.0,0.0,5e-06,5.65e-20,3.1,3.1
630.4,0.055147,0.069753,0.058946,0.07862,0.96252,0.96252,0.96252,0.26046,0.3204,0.27503,0.89639,0.92169,0.9074,0.90556,0.89892,0.07862,0.0,0.0,5e-06,5.65e-20,3.1,3.1
630.8,0.044944,0.057434,0.048173,0.06425,0.96263,0.96263,0.96263,0.2128,0.26526,0.2256,0.89358,0.91607,0.90341,0.90568,0.8988400000000001,0.06425,0.0,0.0,5e-06,5.65e-20,3.1,3.1
631.2,0.11323,0.13128,0.11793,0.15729,0.96273,0.96273,0.96273,0.53744,0.60967,0.55439,0.89078,0.91045,0.89942,0.90579,0.89876,0.15729,0.0,0.0,5e-06,5.65e-20,3.1,3.1
631.6,0.11861,0.13731,0.12343,0.16462,0.96284,0.96284,0.96284,0.56442,0.64119,0.58244,0.88797,0.90483,0.89543,0.9059,0.89868,0.16462,0.0,0.0,5e-06,5.65e-20,3.1,3.1
632.0,0.12397,0.14325,0.12888,0.17189,0.96295,0.96295,0.96295,0.59141,0.67271,0.61049,0.88516,0.89922,0.89144,0.90602,0.8986000000000001,0.17189,0.0,0.0,5e-06,5.65e-20,3.1,3.1
632.4,0.1293,0.14912,0.13428,0.17909,0.96307,0.96307,0.96307,0.61839,0.70422,0.63854,0.88235,0.8936,0.88745,0.90613,0.89852,0.17909,0.0,0.0,5e-06,5.65e-20,3.1,3.1
