Wave,Read Noise,Sky,Dark,BEF,Aeff,Disp_Width,XDisp_Width
241.59999999999968,0,2.32e-08,5e-06,5.65e-20,0.1598448035860212,3.1,3.1
241.69999999999968,0,2.32e-08,5e-06,5.65e-20,0.15993278347758919,3.1,3.1
241.79999999999967,0,2.32e-08,5e-06,5.65e-20,0.16002080371950117,3.1,3.1
241.89999999999966,0,2.32e-08,5e-06,5.65e-20,0.1601088643265603,3.1,3.1
241.99999999999966,0,2.32e-08,5e-06,5.65e-20,0.16019696531357422,3.1,3.1
242.09999999999965,0,2.32e-08,5e-06,5.65e-20,0.16028510669535442,3.1,3.1
242.19999999999965,0,2.32e-08,5e-06,5.65e-20,0.16037328848671664,3.1,3.1
242.29999999999964,0,2.32e-08,5e-06,5.65e-20,0.16046151070248035,3.1,3.1
242.39999999999964,0,2.32e-08,5e-06,5.65e-20,0.16054977335746942,3.1,3.1
242.49999999999963,0,2.32e-08,5e-06,5.65e-20,0.16063807646651165,3.1,3.1
242.59999999999962,0,2.32e-08,5e-06,5.65e-20,0.16072642004443918,3.1,3.1
242.69999999999962,0,2.32e-08,5e-06,5.65e-20,0.16081480410608764,3.1,3.1
242.7999999999996,0,2.32e-08,5e-06,5.65e-20,0.16090322866629725,3.1,3.1
242.8999999999996,0,2.32e-08,5e-06,5.65e-20,0.16099169373991226,3.1,3.1
242.9999999999996,0,2.32e-08,5e-06,5.65e-20,0.16108019934178092,3.1,3.1
243.0999999999996,0,2.32e-08,5e-06,5.65e-20,0.16116874548675533,3.1,3.1
243.1999999999996,0,2.32e-08,5e-06,5.65e-20,0.16125733218969204,3.1,3.1
243.29999999999959,0,2.32e-08,5e-06,5.65e-20,0.16134595946545152,3.1,3.1
243.39999999999958,0,2.32e-08,5e-06,5.65e-20,0.16143462732889827,3.1,3.1
243.49999999999957,0,2.32e-08,5e-06,5.65e-20,0.1615233357949011,3.1,3.1
243.59999999999957,0,2.32e-08,5e-06,5.65e-20,0.16161208487833253,3.1,3.1
243.69999999999956,0,2.32e-08,5e-06,5.65e-20,0.1617008745940695,3.1,3.1
243.79999999999956,0,2.32e-08,5e-06,5.65e-20,0.16178970495699282,3.1,3.1
243.89999999999955,0,2.32e-08,5e-06,5.65e-20,0.1618785759819877,3.1,3.1
243.99999999999955,0,2.32e-08,5e-06,5.65e-20,0.16196748768394295,3.1,3.1
244.09999999999954,0,2.32e-08,5e-06,5.65e-20,0.16205644007775186,3.1,3.1
244.19999999999953,0,2.32e-08,5e-06,5.65e-20,0.16214543317831165,3.1,3.1
244.29999999999953,0,2.32e-08,5e-06,5.65e-20,0.1622344670005238,3.1,3.1
244.39999999999952,0,2.32e-08,5e-06,5.65e-20,0.16232354155929352,3.1,3.1
244.49999999999952,0,2.32e-08,5e-06,5.65e-20,0.16241265686953044,3.1,3.1
244.5999999999995,0,2.32e-08,5e-06,5.65e-20,0.16250181294614816,3.1,3.1
244.6999999999995,0,2.32e-08,5e-06,5.65e-20,0.1625910098040646,3.1,3.1
244.7999999999995,0,2.32e-08,5e-06,5.65e-20,0.16268024745820123,3.1,3.1
244.8999999999995,0,2.32e-08,5e-06,5.65e-20,0.16276952592348418,3.1,3.1
244.9999999999995,0,2.32e-08,5e-06,5.65e-20,0.16285884521484328,3.1,3.1
245.09999999999948,0,2.32e-08,5e-06,5.65e-20,0.16292586148445906,3.1,3.1
245.19999999999948,0,2.32e-08,5e-06,5.65e-20,0.16299290073344466,3.1,3.1
245.29999999999947,0,2.32e-08,5e-06,5.65e-20,0.16305996296810352,3.1,3.1
245.39999999999947,0,2.32e-08,5e-06,5.65e-20,0.1631270481947399,3.1,3.1
245.49999999999946,0,2.32e-08,5e-06,5.65e-20,0.16319415641965965,3.1,3.1
245.59999999999945,0,2.32e-08,5e-06,5.65e-20,0.16326128764916983,3.1,3.1
245.69999999999945,0,2.32e-08,5e-06,5.65e-20,0.16332844188957862,3.1,3.1
245.79999999999944,0,2.32e-08,5e-06,5.65e-20,0.1633956191471958,3.1,3.1
245.89999999999944,0,2.32e-08,5e-06,5.65e-20,0.16346281942833207,3.1,3.1
245.99999999999943,0,2.32e-08,5e-06,5.65e-20,0.16353004273929989,3.1,3.1
246.09999999999943,0,2.32e-08,5e-06,5.65e-20,0.16359728908641244,3.1,3.1
246.19999999999942,0,2.32e-08,5e-06,5.65e-20,0.1636645584759848,3.1,3.1
246.29999999999941,0,2.32e-08,5e-06,5.65e-20,0.16373185091433304,3.1,3.1
246.3999999999994,0,2.32e-08,5e-06,5.65e-20,0.16379916640777445,3.1,3.1
246.4999999999994,0,2.32e-08,5e-06,5.65e-20,0.16386650496262786,3.1,3.1
246.5999999999994,0,2.32e-08,5e-06,5.65e-20,0.1639338665852131,3.1,3.1
246.6999999999994,0,2.32e-08,5e-06,5.65e-20,0.16400125128185167,3.1,3.1
246.7999999999994,0,2.32e-08,5e-06,5.65e-20,0.16406865905886592,3.1,3.1
246.89999999999938,0,2.32e-08,5e-06,5.65e-20,0.16413608992257994,3.1,3.1
246.99999999999937,0,2.32e-08,5e-06,5.65e-20,0.16420354387931896,3.1,3.1
247.09999999999937,0,2.32e-08,5e-06,5.65e-20,0.16427102093540927,3.1,3.1
247.19999999999936,0,2.32e-08,5e-06,5.65e-20,0.1643385210971789,3.1,3.1
247.29999999999936,0,2.32e-08,5e-06,5.65e-20,0.1644060443709567,3.1,3.1
247.39999999999935,0,2.32e-08,5e-06,5.65e-20,0.16447359076307333,3.1,3.1
247.49999999999935,0,2.32e-08,5e-06,5.65e-20,0.16454116027986024,3.1,3.1
247.59999999999934,0,2.32e-08,5e-06,5.65e-20,0.16460875292765048,3.1,3.1
247.69999999999933,0,2.32e-08,5e-06,5.65e-20,0.1646763687127786,3.1,3.1
247.79999999999933,0,2.32e-08,5e-06,5.65e-20,0.16474400764157981,3.1,3.1
247.89999999999932,0,2.32e-08,5e-06,5.65e-20,0.16481166972039132,3.1,3.1
247.99999999999932,0,2.32e-08,5e-06,5.65e-20,0.16487935495555112,3.1,3.1
248.0999999999993,0,2.32e-08,5e-06,5.65e-20,0.16494706335339884,3.1,3.1
248.1999999999993,0,2.32e-08,5e-06,5.65e-20,0.1650147949202752,3.1,3.1
248.2999999999993,0,2.32e-08,5e-06,5.65e-20,0.1650825496625223,3.1,3.1
248.3999999999993,0,2.32e-08,5e-06,5.65e-20,0.16515032758648374,3.1,3.1
248.4999999999993,0,2.32e-08,5e-06,5.65e-20,0.1652181286985039,3.1,3.1
248.59999999999928,0,2.32e-08,5e-06,5.65e-20,0.16528595300492915,3.1,3.1
248.69999999999928,0,2.32e-08,5e-06,5.65e-20,0.16535380051210646,3.1,3.1
248.79999999999927,0,2.32e-08,5e-06,5.65e-20,0.16542167122638476,3.1,3.1
248.89999999999927,0,2.32e-08,5e-06,5.65e-20,0.1654895651541137,3.1,3.1
248.99999999999926,0,2.32e-08,5e-06,5.65e-20,0.1655574823016446,3.1,3.1
249.09999999999926,0,2.32e-08,5e-06,5.65e-20,0.16562542267533012,3.1,3.1
249.19999999999925,0,2.32e-08,5e-06,5.65e-20,0.16569338628152386,3.1,3.1
249.29999999999924,0,2.32e-08,5e-06,5.65e-20,0.16576137312658118,3.1,3.1
249.39999999999924,0,2.32e-08,5e-06,5.65e-20,0.16582938321685828,3.1,3.1
249.49999999999923,0,2.32e-08,5e-06,5.65e-20,0.16589741655871312,3.1,3.1
249.59999999999923,0,2.32e-08,5e-06,5.65e-20,0.1659654731585045,3.1,3.1
249.69999999999922,0,2.32e-08,5e-06,5.65e-20,0.16603355302259296,3.1,3.1
249.79999999999922,0,2.32e-08,5e-06,5.65e-20,0.16610165615734018,3.1,3.1
249.8999999999992,0,2.32e-08,5e-06,5.65e-20,0.1661697825691089,3.1,3.1
249.9999999999992,0,2.32e-08,5e-06,5.65e-20,0.16623793226426373,3.1,3.1
250.0999999999992,0,2.32e-08,5e-06,5.65e-20,0.16630610524916983,3.1,3.1
250.1999999999992,0,2.32e-08,5e-06,5.65e-20,0.1663743015301944,3.1,3.1
250.2999999999992,0,2.32e-08,5e-06,5.65e-20,0.16644252111370536,3.1,3.1
250.39999999999918,0,2.32e-08,5e-06,5.65e-20,0.16651076400607234,3.1,3.1
250.49999999999918,0,2.32e-08,5e-06,5.65e-20,0.16657903021366618,3.1,3.1
250.59999999999917,0,2.32e-08,5e-06,5.65e-20,0.1666473197428588,3.1,3.1
250.69999999999916,0,2.32e-08,5e-06,5.65e-20,0.16671563260002387,3.1,3.1
250.79999999999916,0,2.32e-08,5e-06,5.65e-20,0.16678396879153573,3.1,3.1
250.89999999999915,0,2.32e-08,5e-06,5.65e-20,0.16685232832377073,3.1,3.1
250.99999999999915,0,2.32e-08,5e-06,5.65e-20,0.16692071120310595,3.1,3.1
251.09999999999914,0,2.32e-08,5e-06,5.65e-20,0.16698911743592007,3.1,3.1
251.19999999999914,0,2.32e-08,5e-06,5.65e-20,0.1670575470285932,3.1,3.1
251.29999999999913,0,2.32e-08,5e-06,5.65e-20,0.16712599998750632,3.1,3.1
251.39999999999912,0,2.32e-08,5e-06,5.65e-20,0.1671944763190423,3.1,3.1
251.49999999999912,0,2.32e-08,5e-06,5.65e-20,0.16726297602958456,3.1,3.1
251.5999999999991,0,2.32e-08,5e-06,5.65e-20,0.1673314991255187,3.1,3.1
251.6999999999991,0,2.32e-08,5e-06,5.65e-20,0.16740004561323085,3.1,3.1
251.7999999999991,0,2.32e-08,5e-06,5.65e-20,0.16746861549910894,3.1,3.1
251.8999999999991,0,2.32e-08,5e-06,5.65e-20,0.16753720878954217,3.1,3.1
251.9999999999991,0,2.32e-08,5e-06,5.65e-20,0.16760582549092065,3.1,3.1
252.09999999999908,0,2.32e-08,5e-06,5.65e-20,0.1676744656096364,3.1,3.1
252.19999999999908,0,2.32e-08,5e-06,5.65e-20,0.16774312915208217,3.1,3.1
252.29999999999907,0,2.32e-08,5e-06,5.65e-20,0.16781181612465246,3.1,3.1
252.39999999999907,0,2.32e-08,5e-06,5.65e-20,0.16788052653374272,3.1,3.1
252.49999999999906,0,2.32e-08,5e-06,5.65e-20,0.16794926038575,3.1,3.1
252.59999999999906,0,2.32e-08,5e-06,5.65e-20,0.16801801768707267,3.1,3.1
252.69999999999905,0,2.32e-08,5e-06,5.65e-20,0.16808679844411,3.1,3.1
252.79999999999905,0,2.32e-08,5e-06,5.65e-20,0.1681556026632632,3.1,3.1
252.89999999999904,0,2.32e-08,5e-06,5.65e-20,0.16822443035093418,3.1,3.1
252.99999999999903,0,2.32e-08,5e-06,5.65e-20,0.16829328151352657,3.1,3.1
253.09999999999903,0,2.32e-08,5e-06,5.65e-20,0.16836215615744504,3.1,3.1
253.19999999999902,0,2.32e-08,5e-06,5.65e-20,0.16843105428909574,3.1,3.1
253.29999999999902,0,2.32e-08,5e-06,5.65e-20,0.16849997591488622,3.1,3.1
253.399999999999,0,2.32e-08,5e-06,5.65e-20,0.16856892104122506,3.1,3.1
253.499999999999,0,2.32e-08,5e-06,5.65e-20,0.16863788967452242,3.1,3.1
253.599999999999,0,2.32e-08,5e-06,5.65e-20,0.16870688182118956,3.1,3.1
253.699999999999,0,2.32e-08,5e-06,5.65e-20,0.16877589748763924,3.1,3.1
253.799999999999,0,2.32e-08,5e-06,5.65e-20,0.16884493668028525,3.1,3.1
253.89999999999898,0,2.32e-08,5e-06,5.65e-20,0.168913999405543,3.1,3.1
253.99999999999898,0,2.32e-08,5e-06,5.65e-20,0.1689830856698292,3.1,3.1
254.09999999999897,0,2.32e-08,5e-06,5.65e-20,0.16905219547956155,3.1,3.1
254.19999999999897,0,2.32e-08,5e-06,5.65e-20,0.16912132884115944,3.1,3.1
254.29999999999896,0,2.32e-08,5e-06,5.65e-20,0.16919048576104323,3.1,3.1
254.39999999999895,0,2.32e-08,5e-06,5.65e-20,0.16925966624563507,3.1,3.1
254.49999999999895,0,2.32e-08,5e-06,5.65e-20,0.16932887030135774,3.1,3.1
254.59999999999894,0,2.32e-08,5e-06,5.65e-20,0.16939809793463595,3.1,3.1
254.69999999999894,0,2.32e-08,5e-06,5.65e-20,0.16946734915189554,3.1,3.1
254.79999999999893,0,2.32e-08,5e-06,5.65e-20,0.16953662395956337,3.1,3.1
254.89999999999893,0,2.32e-08,5e-06,5.65e-20,0.16960592236406818,3.1,3.1
254.99999999999892,0,2.32e-08,5e-06,5.65e-20,0.16967524437183937,3.1,3.1
255.09999999999891,0,2.32e-08,5e-06,5.65e-20,0.1697214721597888,3.1,3.1
255.1999999999989,0,2.32e-08,5e-06,5.65e-20,0.16976771044284253,3.1,3.1
255.2999999999989,0,2.32e-08,5e-06,5.65e-20,0.1698139592229072,3.1,3.1
255.3999999999989,0,2.32e-08,5e-06,5.65e-20,0.16986021850188898,3.1,3.1
255.4999999999989,0,2.32e-08,5e-06,5.65e-20,0.1699064882816944,3.1,3.1
255.5999999999989,0,2.32e-08,5e-06,5.65e-20,0.1699527685642305,3.1,3.1
255.69999999999888,0,2.32e-08,5e-06,5.65e-20,0.1699990593514042,3.1,3.1
255.79999999999887,0,2.32e-08,5e-06,5.65e-20,0.17004536064512307,3.1,3.1
255.89999999999887,0,2.32e-08,5e-06,5.65e-20,0.17009167244729465,3.1,3.1
255.99999999999886,0,2.32e-08,5e-06,5.65e-20,0.17013799475982674,3.1,3.1
256.0999999999989,0,2.32e-08,5e-06,5.65e-20,0.17018432758462765,3.1,3.1
256.19999999999885,0,2.32e-08,5e-06,5.65e-20,0.17023067092360583,3.1,3.1
256.2999999999988,0,2.32e-08,5e-06,5.65e-20,0.1702770247786697,3.1,3.1
256.39999999999884,0,2.32e-08,5e-06,5.65e-20,0.1703233891517285,3.1,3.1
256.49999999999886,0,2.32e-08,5e-06,5.65e-20,0.17036976404469126,3.1,3.1
256.59999999999883,0,2.32e-08,5e-06,5.65e-20,0.1704161494594674,3.1,3.1
256.6999999999988,0,2.32e-08,5e-06,5.65e-20,0.17046254539796674,3.1,3.1
256.7999999999988,0,2.32e-08,5e-06,5.65e-20,0.1705089518620991,3.1,3.1
256.89999999999884,0,2.32e-08,5e-06,5.65e-20,0.17055536885377498,3.1,3.1
256.9999999999988,0,2.32e-08,5e-06,5.65e-20,0.17060179637490455,3.1,3.1
257.0999999999988,0,2.32e-08,5e-06,5.65e-20,0.17064823442739893,3.1,3.1
257.1999999999988,0,2.32e-08,5e-06,5.65e-20,0.17069468301316892,3.1,3.1
257.2999999999988,0,2.32e-08,5e-06,5.65e-20,0.17074114213412567,3.1,3.1
257.3999999999988,0,2.32e-08,5e-06,5.65e-20,0.170787611792181,3.1,3.1
257.49999999999875,0,2.32e-08,5e-06,5.65e-20,0.17083409198924637,3.1,3.1
257.5999999999988,0,2.32e-08,5e-06,5.65e-20,0.17088058272723425,3.1,3.1
257.6999999999988,0,2.32e-08,5e-06,5.65e-20,0.17092708400805673,3.1,3.1
257.79999999999876,0,2.32e-08,5e-06,5.65e-20,0.1709735958336262,3.1,3.1
257.8999999999987,0,2.32e-08,5e-06,5.65e-20,0.1710201182058559,3.1,3.1
257.99999999999875,0,2.32e-08,5e-06,5.65e-20,0.17106665112665861,3.1,3.1
258.0999999999988,0,2.32e-08,5e-06,5.65e-20,0.17111319459794772,3.1,3.1
258.19999999999874,0,2.32e-08,5e-06,5.65e-20,0.17115974862163708,3.1,3.1
258.2999999999987,0,2.32e-08,5e-06,5.65e-20,0.17120631319964022,3.1,3.1
258.3999999999987,0,2.32e-08,5e-06,5.65e-20,0.17125288833387164,3.1,3.1
258.49999999999875,0,2.32e-08,5e-06,5.65e-20,0.1712994740262455,3.1,3.1
258.5999999999987,0,2.32e-08,5e-06,5.65e-20,0.17134607027867646,3.1,3.1
258.6999999999987,0,2.32e-08,5e-06,5.65e-20,0.17139267709307954,3.1,3.1
258.7999999999987,0,2.32e-08,5e-06,5.65e-20,0.17143929447136996,3.1,3.1
258.8999999999987,0,2.32e-08,5e-06,5.65e-20,0.17148592241546293,3.1,3.1
258.9999999999987,0,2.32e-08,5e-06,5.65e-20,0.1715325609272744,3.1,3.1
259.09999999999866,0,2.32e-08,5e-06,5.65e-20,0.1715792100087201,3.1,3.1
259.1999999999987,0,2.32e-08,5e-06,5.65e-20,0.17162586966171642,3.1,3.1
259.2999999999987,0,2.32e-08,5e-06,5.65e-20,0.1716725398881799,3.1,3.1
259.39999999999867,0,2.32e-08,5e-06,5.65e-20,0.171719220690027,3.1,3.1
259.49999999999864,0,2.32e-08,5e-06,5.65e-20,0.1717659120691751,3.1,3.1
259.59999999999866,0,2.32e-08,5e-06,5.65e-20,0.17181261402754122,3.1,3.1
259.6999999999987,0,2.32e-08,5e-06,5.65e-20,0.1718593265670428,3.1,3.1
259.79999999999865,0,2.32e-08,5e-06,5.65e-20,0.17190604968959786,3.1,3.1
259.8999999999986,0,2.32e-08,5e-06,5.65e-20,0.17195278339712425,3.1,3.1
259.99999999999864,0,2.32e-08,5e-06,5.65e-20,0.17199952769154045,3.1,3.1
260.09999999999866,0,2.32e-08,5e-06,5.65e-20,0.17202290380943197,3.1,3.1
260.1999999999986,0,2.32e-08,5e-06,5.65e-20,0.1720462825747652,3.1,3.1
260.2999999999986,0,2.32e-08,5e-06,5.65e-20,0.1720696639877802,3.1,3.1
260.3999999999986,0,2.32e-08,5e-06,5.65e-20,0.17209304804871686,3.1,3.1
260.49999999999864,0,2.32e-08,5e-06,5.65e-20,0.17211643475781502,3.1,3.1
260.5999999999986,0,2.32e-08,5e-06,5.65e-20,0.17213982411531453,3.1,3.1
260.69999999999857,0,2.32e-08,5e-06,5.65e-20,0.17216321612145558,3.1,3.1
260.7999999999986,0,2.32e-08,5e-06,5.65e-20,0.17218661077647793,3.1,3.1
260.8999999999986,0,2.32e-08,5e-06,5.65e-20,0.17221000808062156,3.1,3.1
260.9999999999986,0,2.32e-08,5e-06,5.65e-20,0.17223340803412646,3.1,3.1
261.09999999999854,0,2.32e-08,5e-06,5.65e-20,0.17225681063723247,3.1,3.1
261.19999999999857,0,2.32e-08,5e-06,5.65e-20,0.17228021589017994,3.1,3.1
261.2999999999986,0,2.32e-08,5e-06,5.65e-20,0.1723036237932086,3.1,3.1
261.39999999999856,0,2.32e-08,5e-06,5.65e-20,0.17232703434655866,3.1,3.1
261.4999999999985,0,2.32e-08,5e-06,5.65e-20,0.17235044755047005,3.1,3.1
261.59999999999854,0,2.32e-08,5e-06,5.65e-20,0.17237386340518285,3.1,3.1
261.69999999999857,0,2.32e-08,5e-06,5.65e-20,0.17239728191093726,3.1,3.1
261.79999999999853,0,2.32e-08,5e-06,5.65e-20,0.1724207030679733,3.1,3.1
261.8999999999985,0,2.32e-08,5e-06,5.65e-20,0.17244412687653116,3.1,3.1
261.9999999999985,0,2.32e-08,5e-06,5.65e-20,0.17246755333685096,3.1,3.1
262.09999999999854,0,2.32e-08,5e-06,5.65e-20,0.1724909824491728,3.1,3.1
262.1999999999985,0,2.32e-08,5e-06,5.65e-20,0.17251441421373676,3.1,3.1
262.2999999999985,0,2.32e-08,5e-06,5.65e-20,0.1725378486307833,3.1,3.1
262.3999999999985,0,2.32e-08,5e-06,5.65e-20,0.17256128570055243,3.1,3.1
262.4999999999985,0,2.32e-08,5e-06,5.65e-20,0.17258472542328443,3.1,3.1
262.5999999999985,0,2.32e-08,5e-06,5.65e-20,0.17260816779921953,3.1,3.1
262.69999999999845,0,2.32e-08,5e-06,5.65e-20,0.17263161282859782,3.1,3.1
262.7999999999985,0,2.32e-08,5e-06,5.65e-20,0.17265506051165988,3.1,3.1
262.8999999999985,0,2.32e-08,5e-06,5.65e-20,0.17267851084864586,3.1,3.1
262.99999999999847,0,2.32e-08,5e-06,5.65e-20,0.17270196383979602,3.1,3.1
263.09999999999843,0,2.32e-08,5e-06,5.65e-20,0.17272541948535064,3.1,3.1
263.19999999999845,0,2.32e-08,5e-06,5.65e-20,0.17274887778555004,3.1,3.1
263.2999999999985,0,2.32e-08,5e-06,5.65e-20,0.17277233874063475,3.1,3.1
263.39999999999844,0,2.32e-08,5e-06,5.65e-20,0.17279580235084505,3.1,3.1
263.4999999999984,0,2.32e-08,5e-06,5.65e-20,0.1728192686164213,3.1,3.1
263.59999999999843,0,2.32e-08,5e-06,5.65e-20,0.1728427375376039,3.1,3.1
263.69999999999845,0,2.32e-08,5e-06,5.65e-20,0.1728662091146333,3.1,3.1
263.7999999999984,0,2.32e-08,5e-06,5.65e-20,0.1728896833477498,3.1,3.1
263.8999999999984,0,2.32e-08,5e-06,5.65e-20,0.17291316023719394,3.1,3.1
263.9999999999984,0,2.32e-08,5e-06,5.65e-20,0.17293663978320628,3.1,3.1
264.09999999999843,0,2.32e-08,5e-06,5.65e-20,0.17296012198602728,3.1,3.1
264.1999999999984,0,2.32e-08,5e-06,5.65e-20,0.17298360684589728,3.1,3.1
264.29999999999836,0,2.32e-08,5e-06,5.65e-20,0.17300709436305683,3.1,3.1
264.3999999999984,0,2.32e-08,5e-06,5.65e-20,0.1730305845377466,3.1,3.1
264.4999999999984,0,2.32e-08,5e-06,5.65e-20,0.17305407737020703,3.1,3.1
264.5999999999984,0,2.32e-08,5e-06,5.65e-20,0.17307757286067874,3.1,3.1
264.69999999999834,0,2.32e-08,5e-06,5.65e-20,0.17310107100940234,3.1,3.1
264.79999999999836,0,2.32e-08,5e-06,5.65e-20,0.1731245718166182,3.1,3.1
264.8999999999984,0,2.32e-08,5e-06,5.65e-20,0.1731480752825672,3.1,3.1
264.99999999999835,0,2.32e-08,5e-06,5.65e-20,0.1731715814074899,3.1,3.1
265.0999999999983,0,2.32e-08,5e-06,5.65e-20,0.17319509019162688,3.1,3.1
265.19999999999834,0,2.32e-08,5e-06,5.65e-20,0.17321860163521888,3.1,3.1
265.29999999999836,0,2.32e-08,5e-06,5.65e-20,0.17324211573850648,3.1,3.1
265.39999999999833,0,2.32e-08,5e-06,5.65e-20,0.1732656325017303,3.1,3.1
265.4999999999983,0,2.32e-08,5e-06,5.65e-20,0.17328915192513128,3.1,3.1
265.5999999999983,0,2.32e-08,5e-06,5.65e-20,0.17331267400895006,3.1,3.1
265.69999999999834,0,2.32e-08,5e-06,5.65e-20,0.17333619875342735,3.1,3.1
265.7999999999983,0,2.32e-08,5e-06,5.65e-20,0.173359726158804,3.1,3.1
265.8999999999983,0,2.32e-08,5e-06,5.65e-20,0.1733832562253205,3.1,3.1
265.9999999999983,0,2.32e-08,5e-06,5.65e-20,0.17340678895321796,3.1,3.1
266.0999999999983,0,2.32e-08,5e-06,5.65e-20,0.17343032434273709,3.1,3.1
266.1999999999983,0,2.32e-08,5e-06,5.65e-20,0.17345386239411875,3.1,3.1
