Wave,TAU_spectrpol_S,TAU_spectrpol_P,TAU_spectrpol,TAU_spectr,coat_Rs,coat_Rp,coat_R,echelle_Rs,echelle_Rp,echelle_R,CD_Rs,CD_Rp,CD_R,dDOPED_QE,R_percent,EFF,Read Noise,Sky,Dark,BEF,Disp_Width,XDisp_Width
1163.2,0.1106,0.15599,0.12549,0.16626,0.97896,0.97896,0.97896,0.57807,0.77791,0.64113,0.8435,0.88401,0.8629,0.78935,0.96,0.16626,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1164.0,0.10169,0.14816,0.1171,0.15514,0.97892,0.97892,0.97892,0.54491,0.74757,0.60942,0.82341,0.87442,0.84781,0.7893,0.96,0.15514,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1164.8,0.093208,0.14064,0.10907,0.1445,0.97889,0.97889,0.97889,0.51176,0.71724,0.5777,0.80332,0.86483,0.83271,0.78925,0.96,0.1445,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1165.6,0.086194,0.13379,0.10216,0.13535,0.97887,0.97887,0.97887,0.4786,0.6869,0.54599,0.79406,0.85875,0.825,0.7892,0.96,0.13535,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1166.4,0.079394,0.12497,0.094705,0.12547,0.97884,0.97884,0.97884,0.43597,0.64177,0.50331,0.80287,0.8585,0.82958,0.78915,0.96,0.12547,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1167.2,0.071818,0.11516,0.086439,0.11452,0.97881,0.97881,0.97881,0.39019,0.59171,0.45697,0.81168,0.85825,0.83417,0.78911,0.96,0.11452,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1168.0,0.06405,0.10534,0.078066,0.10342,0.97879,0.97879,0.97879,0.34441,0.54164,0.41063,0.82049,0.858,0.83875,0.78906,0.96,0.10342,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1168.8,0.056157,0.095616,0.069667,0.092294,0.97876,0.97876,0.97876,0.29862,0.49158,0.36429,0.82929,0.85775,0.84333,0.78901,0.96,0.092294,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1169.6,0.093255,0.11339,0.099751,0.13215,0.97874,0.97874,0.97874,0.49062,0.58306,0.51873,0.8381,0.8575,0.84792,0.78896,0.96,0.13215,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1170.4,0.10092,0.1224,0.10774,0.14272,0.97872,0.97872,0.97872,0.52531,0.62943,0.55709,0.84691,0.85725,0.8525,0.78891,0.961,0.14272,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1171.2,0.10872,0.1314,0.11579,0.1534,0.9787,0.9787,0.9787,0.55999,0.67579,0.59545,0.85572,0.85701,0.85709,0.78886,0.961,0.1534,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1172.0,0.11653,0.14024,0.12379,0.16399,0.97868,0.97868,0.97868,0.59467,0.72216,0.63381,0.86452,0.85676,0.86167,0.78881,0.961,0.16399,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1172.8,0.11771,0.14293,0.12541,0.16613,0.97866,0.97866,0.97866,0.59594,0.73506,0.63899,0.87129,0.85776,0.86574,0.78876,0.961,0.16613,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1173.6,0.11696,0.14711,0.12651,0.16759,0.97864,0.97864,0.97864,0.5972,0.74795,0.64416,0.86381,0.86748,0.86619,0.78871,0.961,0.16759,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1174.4,0.11622,0.15135,0.12762,0.16905,0.97863,0.97863,0.97863,0.59847,0.76085,0.64934,0.85632,0.87721,0.86665,0.78867,0.961,0.16905,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1175.2,0.11464,0.15458,0.12782,0.16933,0.97862,0.97862,0.97862,0.59548,0.76849,0.64997,0.84883,0.88693,0.86711,0.78862,0.961,0.16933,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1176.0,0.10571,0.14693,0.11948,0.15827,0.97861,0.97861,0.97861,0.56267,0.73934,0.61881,0.82848,0.8764,0.85145,0.78857,0.961,0.15827,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1176.8,0.097007,0.13931,0.11127,0.14739,0.9786,0.9786,0.9786,0.52985,0.7102,0.58764,0.80813,0.86587,0.83578,0.78852,0.961,0.14739,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1177.6,0.088706,0.13197,0.10339,0.13695,0.9786,0.9786,0.9786,0.49704,0.68105,0.55647,0.78778,0.85533,0.82012,0.78847,0.961,0.13695,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1178.4,0.082821,0.12561,0.097325,0.12892,0.9786,0.9786,0.9786,0.46265,0.64964,0.52354,0.79006,0.85337,0.82043,0.78842,0.961,0.12892,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1179.2,0.075617,0.11659,0.089531,0.11859,0.9786,0.9786,0.9786,0.4172,0.60232,0.4783,0.79988,0.85426,0.82608,0.78837,0.961,0.11859,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1180.0,0.068212,0.10755,0.081621,0.10812,0.97861,0.97861,0.97861,0.37175,0.555,0.43306,0.80971,0.85515,0.83172,0.78832,0.961,0.10812,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1180.8,0.060563,0.098425,0.073547,0.09742,0.97862,0.97862,0.97862,0.32631,0.50768,0.38782,0.81953,0.85604,0.83736,0.78827,0.9610799999999999,0.09742,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1181.6,0.089148,0.10782,0.095351,0.1263,0.97863,0.97863,0.97863,0.47464,0.55559,0.49944,0.82936,0.85694,0.84301,0.78823,0.9611599999999999,0.1263,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1182.4,0.09649,0.11619,0.10292,0.13633,0.97865,0.97865,0.97865,0.50767,0.59804,0.53546,0.83918,0.85783,0.84865,0.78818,0.96124,0.13633,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1183.2,0.10397,0.12456,0.11057,0.14646,0.97866,0.97866,0.97866,0.54071,0.64049,0.57148,0.84901,0.85872,0.85429,0.78813,0.96132,0.14646,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1184.0,0.11159,0.13295,0.11831,0.1567,0.97868,0.97868,0.97868,0.57375,0.68294,0.6075,0.85883,0.85961,0.85994,0.78808,0.9613999999999999,0.1567,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1184.8,0.11776,0.13978,0.12456,0.16498,0.97869,0.97869,0.97869,0.59864,0.71734,0.63545,0.86866,0.8605,0.86558,0.78803,0.96148,0.16498,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1185.6,0.11788,0.14244,0.12557,0.16633,0.9787,0.9787,0.9787,0.59907,0.72758,0.63919,0.86896,0.86455,0.8676,0.78798,0.96156,0.16633,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1186.4,0.11669,0.14563,0.12606,0.16697,0.9787,0.9787,0.9787,0.5995,0.73781,0.64293,0.85974,0.87176,0.86599,0.78793,0.9616399999999999,0.16697,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1187.2,0.11551,0.14885,0.12654,0.1676,0.9787,0.9787,0.9787,0.59993,0.74805,0.64667,0.85052,0.87897,0.86438,0.78788,0.96172,0.1676,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1188.0,0.11236,0.14934,0.12478,0.16527,0.97869,0.97869,0.97869,0.59189,0.74837,0.64154,0.83865,0.88162,0.85928,0.78783,0.9618,0.16527,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1188.8,0.10349,0.14165,0.11643,0.15421,0.97867,0.97867,0.97867,0.55844,0.71893,0.60981,0.81882,0.87059,0.84366,0.78778,0.96188,0.15421,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1189.6,0.094892,0.13407,0.10829,0.14342,0.97864,0.97864,0.97864,0.525,0.6895,0.57808,0.799,0.85956,0.82805,0.78774,0.9619599999999999,0.14342,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1190.4,0.086616,0.12666,0.10038,0.13295,0.97859,0.97859,0.97859,0.49155,0.66006,0.54635,0.77917,0.84853,0.81243,0.78769,0.962,0.13295,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1191.2,0.080586,0.1201,0.094142,0.12468,0.97854,0.97854,0.97854,0.45556,0.62691,0.51177,0.78233,0.84727,0.81354,0.78764,0.962,0.12468,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1192.0,0.07385,0.11185,0.086891,0.11508,0.97848,0.97848,0.97848,0.41191,0.58262,0.46866,0.79315,0.84927,0.82022,0.78759,0.962,0.11508,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1192.8,0.066891,0.10353,0.079499,0.10529,0.97841,0.97841,0.97841,0.36827,0.53833,0.42555,0.80397,0.85127,0.8269,0.78754,0.962,0.10529,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1193.6,0.059725,0.095186,0.071983,0.095334,0.97833,0.97833,0.97833,0.32462,0.49404,0.38243,0.8148,0.85327,0.83358,0.78749,0.962,0.095334,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1194.4,0.089477,0.10753,0.095581,0.12659,0.97824,0.97824,0.97824,0.48024,0.55712,0.50406,0.82562,0.85527,0.84026,0.78744,0.962,0.12659,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1195.2,0.096742,0.11537,0.10293,0.13632,0.97816,0.97816,0.97816,0.51278,0.59668,0.53883,0.83644,0.85727,0.84694,0.78739,0.962,0.13632,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1196.0,0.10418,0.12328,0.11041,0.14622,0.97807,0.97807,0.97807,0.54532,0.63624,0.5736,0.84726,0.85927,0.85362,0.78734,0.962,0.14622,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1196.8,0.11174,0.13116,0.11794,0.1562,0.97798,0.97798,0.97798,0.57786,0.6758,0.60837,0.85809,0.86127,0.8603,0.7873,0.962,0.1562,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1197.6,0.11784,0.13752,0.124,0.16421,0.97789,0.97789,0.97789,0.60218,0.70732,0.63502,0.86891,0.86327,0.86698,0.78725,0.962,0.16421,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1198.4,0.11772,0.13946,0.12461,0.16502,0.97781,0.97781,0.97781,0.60184,0.71473,0.6373,0.86892,0.86675,0.86858,0.7872,0.962,0.16502,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1199.2,0.11613,0.14163,0.12449,0.16486,0.97773,0.97773,0.97773,0.60151,0.72214,0.63957,0.85812,0.87171,0.86511,0.78715,0.962,0.16486,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1200.0,0.11451,0.14378,0.12433,0.16465,0.97766,0.97766,0.97766,0.60117,0.72955,0.64185,0.84731,0.87667,0.86163,0.7871,0.962,0.16465,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1200.8,0.11208,0.14485,0.12325,0.16321,0.97759,0.97759,0.97759,0.59661,0.73238,0.63982,0.83544,0.87957,0.85664,0.78705,0.962,0.16321,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1201.6,0.10317,0.13719,0.11487,0.15212,0.97754,0.97754,0.97754,0.56249,0.70318,0.60766,0.8161,0.86809,0.84108,0.787,0.962,0.15212,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1202.4,0.094558,0.12968,0.10671,0.14131,0.97748,0.97748,0.97748,0.52836,0.67398,0.57551,0.79676,0.8566,0.82551,0.78695,0.962,0.14131,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1203.2,0.086263,0.12234,0.098803,0.13084,0.97744,0.97744,0.97744,0.49423,0.64478,0.54335,0.77742,0.84512,0.80994,0.7869,0.962,0.13084,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1204.0,0.079318,0.11563,0.091934,0.12174,0.9774,0.9774,0.9774,0.45912,0.61411,0.51009,0.76983,0.83902,0.80311,0.78686,0.962,0.12174,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1204.8,0.073186,0.1083,0.085367,0.11304,0.97737,0.97737,0.97737,0.4171,0.57319,0.46913,0.78183,0.84191,0.81083,0.78682,0.962,0.11304,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1205.6,0.066808,0.10089,0.078636,0.10413,0.97734,0.97734,0.97734,0.37509,0.53227,0.42816,0.79383,0.8448,0.81855,0.7869,0.962,0.10413,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1206.4,0.060211,0.093438,0.071771,0.095038,0.97732,0.97732,0.97732,0.33307,0.49135,0.3872,0.80583,0.84769,0.82627,0.78697,0.962,0.095038,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1207.2,0.053397,0.085943,0.064775,0.085773,0.9773,0.9773,0.9773,0.29106,0.45043,0.34624,0.81783,0.85058,0.83399,0.78705,0.962,0.085773,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1208.0,0.094731,0.11229,0.10068,0.13331,0.97729,0.97729,0.97729,0.50907,0.58671,0.53338,0.82983,0.85347,0.84171,0.78712,0.962,0.13331,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1208.8,0.10195,0.11966,0.10783,0.14278,0.97728,0.97728,0.97728,0.54005,0.62311,0.56609,0.84183,0.85636,0.84943,0.78719,0.962,0.14278,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1209.6,0.10933,0.12707,0.11509,0.15239,0.97727,0.97727,0.97727,0.57103,0.65951,0.59879,0.85383,0.85925,0.85715,0.78727,0.962,0.15239,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1210.4,0.11689,0.13455,0.12248,0.16218,0.97726,0.97726,0.97726,0.60202,0.69591,0.6315,0.86583,0.86214,0.86487,0.78734,0.963,0.16218,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1211.2,0.11829,0.13679,0.12412,0.16434,0.97726,0.97726,0.97726,0.6049,0.70493,0.63644,0.87185,0.86517,0.86946,0.78742,0.963,0.16434,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1212.0,0.11645,0.13833,0.12362,0.16368,0.97725,0.97725,0.97725,0.60377,0.71005,0.63742,0.85991,0.86862,0.86468,0.78749,0.963,0.16368,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1212.8,0.1146,0.13986,0.1231,0.163,0.97725,0.97725,0.97725,0.60264,0.71516,0.6384,0.84798,0.87206,0.85989,0.78757,0.963,0.163,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1213.6,0.11277,0.14141,0.1226,0.16233,0.97725,0.97725,0.97725,0.60151,0.72027,0.63937,0.83605,0.87551,0.8551,0.78764,0.963,0.16233,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1214.4,0.1066,0.13724,0.11723,0.15522,0.97724,0.97724,0.97724,0.57999,0.70414,0.61983,0.81977,0.86933,0.84359,0.78772,0.963,0.15522,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1215.2,0.098052,0.12976,0.10913,0.14449,0.97724,0.97724,0.97724,0.54622,0.67526,0.58797,0.80088,0.85737,0.82804,0.78779,0.963,0.14449,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1216.0,0.089852,0.12252,0.10131,0.13414,0.97723,0.97723,0.97723,0.51246,0.64637,0.55612,0.782,0.84541,0.81248,0.78786,0.963,0.13414,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1216.8,0.081922,0.11541,0.093696,0.12405,0.97722,0.97722,0.97722,0.47869,0.61749,0.52426,0.76311,0.83345,0.79693,0.78794,0.963,0.12405,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1217.6,0.075581,0.10869,0.087188,0.11544,0.9772,0.9772,0.9772,0.44095,0.58269,0.48793,0.76423,0.83165,0.79671,0.78801,0.963,0.11544,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1218.4,0.069617,0.10163,0.080813,0.107,0.97718,0.97718,0.97718,0.39924,0.54197,0.44714,0.77736,0.83595,0.80568,0.78809,0.963,0.107,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1219.2,0.063403,0.09449,0.074267,0.098328,0.97716,0.97716,0.97716,0.35752,0.50125,0.40635,0.79048,0.84026,0.81466,0.78816,0.963,0.098328,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1220.0,0.056914,0.087227,0.067524,0.089399,0.97712,0.97712,0.97712,0.3158,0.46053,0.36556,0.80361,0.84456,0.82363,0.78824,0.963,0.089399,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1220.8,0.090779,0.10834,0.096878,0.12826,0.97709,0.97709,0.97709,0.49562,0.56908,0.51883,0.81673,0.84887,0.83261,0.78831,0.963,0.12826,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1221.6,0.09773,0.1154,0.10376,0.13738,0.97704,0.97704,0.97704,0.52511,0.60308,0.54976,0.82985,0.85317,0.84158,0.78839,0.963,0.13738,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1222.4,0.10485,0.12251,0.11077,0.14665,0.977,0.977,0.977,0.5546,0.63707,0.58069,0.84298,0.85748,0.85056,0.78846,0.963,0.14665,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1223.2,0.11212,0.12967,0.11788,0.15606,0.97695,0.97695,0.97695,0.58409,0.67107,0.61162,0.8561,0.86178,0.85953,0.78853,0.963,0.15606,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1224.0,0.11879,0.13615,0.12435,0.16462,0.9769,0.9769,0.9769,0.60965,0.70126,0.63868,0.86923,0.86609,0.8685,0.78861,0.963,0.16462,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1224.8,0.11806,0.13721,0.12429,0.16454,0.97685,0.97685,0.97685,0.60776,0.70483,0.63864,0.86619,0.86807,0.86778,0.78868,0.963,0.16454,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1225.6,0.11596,0.13801,0.12335,0.16329,0.97679,0.97679,0.97679,0.60586,0.70841,0.6386,0.85346,0.86866,0.86125,0.78876,0.963,0.16329,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1226.4,0.11385,0.13877,0.12238,0.16201,0.97674,0.97674,0.97674,0.60396,0.71198,0.63857,0.84073,0.86924,0.85471,0.78883,0.963,0.16201,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1227.2,0.11175,0.13952,0.1214,0.16072,0.9767,0.9767,0.9767,0.60206,0.71556,0.63853,0.828,0.86983,0.84817,0.78891,0.963,0.16072,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1228.0,0.10478,0.13409,0.11506,0.15232,0.97666,0.97666,0.97666,0.57652,0.69521,0.61494,0.81098,0.86066,0.83487,0.78898,0.963,0.15232,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1228.8,0.096469,0.12679,0.10715,0.14185,0.97662,0.97662,0.97662,0.54309,0.6669,0.58349,0.79252,0.84823,0.81932,0.78906,0.963,0.14185,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1229.6,0.088436,0.11964,0.099464,0.13167,0.97659,0.97659,0.97659,0.50967,0.63858,0.55205,0.77406,0.83581,0.80376,0.78913,0.963,0.13167,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1230.4,0.080679,0.11266,0.091998,0.12179,0.97657,0.97657,0.97657,0.47624,0.61027,0.5206,0.75561,0.82338,0.78821,0.7892,0.96304,0.12179,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1231.2,0.074252,0.10591,0.085438,0.1131,0.97656,0.97656,0.97656,0.43942,0.57576,0.48493,0.7535,0.82025,0.78565,0.78928,0.96312,0.1131,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1232.0,0.068766,0.099218,0.079491,0.10523,0.97655,0.97655,0.97655,0.39919,0.53507,0.44502,0.76774,0.82642,0.79608,0.78935,0.9632,0.10523,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1232.8,0.062963,0.092328,0.073288,0.097015,0.97655,0.97655,0.97655,0.35896,0.49437,0.40511,0.78198,0.83259,0.80651,0.78943,0.9632799999999999,0.097015,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1233.6,0.056934,0.085368,0.066933,0.088602,0.97655,0.97655,0.97655,0.31873,0.45367,0.3652,0.79622,0.83876,0.81695,0.7895,0.96336,0.088602,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1234.4,0.090632,0.10779,0.096673,0.12797,0.97656,0.97656,0.97656,0.49837,0.56855,0.52072,0.81045,0.84493,0.82738,0.78958,0.96344,0.12797,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1235.2,0.097427,0.1149,0.10348,0.13698,0.97656,0.97656,0.97656,0.52648,0.60163,0.55044,0.82469,0.8511,0.83782,0.78965,0.9635199999999999,0.13698,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1236.0,0.1044,0.1221,0.11043,0.14617,0.97657,0.97657,0.97657,0.55458,0.63472,0.58017,0.83893,0.85727,0.84825,0.78972,0.9636,0.14617,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1236.8,0.11153,0.12937,0.1175,0.15553,0.97658,0.97658,0.97658,0.58268,0.66781,0.60989,0.85317,0.86344,0.85868,0.7898,0.96368,0.15553,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1237.6,0.11889,0.13677,0.12474,0.16512,0.97659,0.97659,0.97659,0.61079,0.70089,0.63961,0.86741,0.86961,0.86912,0.78987,0.96376,0.16512,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1238.4,0.11873,0.13833,0.12522,0.16575,0.97659,0.97659,0.97659,0.6118,0.70772,0.64261,0.86445,0.87067,0.86802,0.78995,0.96384,0.16575,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1239.2,0.1164,0.13866,0.12395,0.16407,0.97659,0.97659,0.97659,0.60894,0.71079,0.64179,0.85118,0.86868,0.86001,0.79002,0.96392,0.16407,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1240.0,0.11403,0.13893,0.12263,0.16231,0.97659,0.97659,0.97659,0.60607,0.71386,0.64096,0.83791,0.86669,0.852,0.7901,0.964,0.16231,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1240.8,0.11164,0.13913,0.12126,0.1605,0.97658,0.97658,0.97658,0.60321,0.71693,0.64014,0.82464,0.8647,0.84399,0.79017,0.964,0.1605,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1241.6,0.1055,0.13483,0.11585,0.15334,0.97656,0.97656,0.97656,0.58136,0.70093,0.62046,0.80897,0.85749,0.83232,0.79025,0.964,0.15334,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1242.4,0.097221,0.12764,0.108,0.14295,0.97654,0.97654,0.97654,0.54812,0.67348,0.58948,0.79092,0.84507,0.81698,0.79032,0.964,0.14295,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1243.2,0.089224,0.12061,0.10039,0.13287,0.97652,0.97652,0.97652,0.51488,0.64604,0.55849,0.77287,0.83265,0.80165,0.79039,0.964,0.13287,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1244.0,0.081489,0.11373,0.092973,0.12306,0.97649,0.97649,0.97649,0.48163,0.61859,0.5275,0.75481,0.82023,0.78631,0.79047,0.964,0.12306,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1244.8,0.073789,0.10637,0.085413,0.11305,0.97646,0.97646,0.97646,0.44697,0.58766,0.49442,0.73676,0.80781,0.77097,0.79054,0.964,0.11305,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1245.6,0.068758,0.099803,0.079795,0.10561,0.97644,0.97644,0.97644,0.40803,0.54625,0.45504,0.75212,0.81547,0.78269,0.79062,0.964,0.10561,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1246.4,0.06346,0.093094,0.073973,0.097905,0.97641,0.97641,0.97641,0.3691,0.50485,0.41566,0.76748,0.82314,0.7944,0.79069,0.964,0.097905,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1247.2,0.057891,0.086239,0.067941,0.08992,0.97638,0.97638,0.97638,0.33016,0.46344,0.37629,0.78284,0.8308,0.80612,0.79077,0.964,0.08992,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1248.0,0.052055,0.079241,0.061702,0.081662,0.97636,0.97636,0.97636,0.29123,0.42204,0.33691,0.7982,0.83846,0.81784,0.79084,0.964,0.081662,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1248.8,0.095304,0.11225,0.10131,0.13409,0.97634,0.97634,0.97634,0.5229,0.59219,0.54516,0.81356,0.84612,0.82955,0.79092,0.964,0.13409,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1249.6,0.10202,0.11945,0.10809,0.14306,0.97632,0.97632,0.97632,0.54953,0.62469,0.57372,0.82892,0.85379,0.84127,0.79099,0.964,0.14306,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1250.4,0.10891,0.12675,0.11502,0.15223,0.97631,0.97631,0.97631,0.57615,0.65718,0.60228,0.84428,0.86145,0.85299,0.79106,0.965,0.15223,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1251.2,0.11601,0.1342,0.12213,0.16163,0.9763,0.9763,0.9763,0.60278,0.68968,0.63084,0.85964,0.86911,0.8647,0.79114,0.965,0.16163,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1252.0,0.12005,0.1391,0.12641,0.16729,0.9763,0.9763,0.9763,0.618,0.71091,0.64808,0.8677,0.87398,0.87124,0.79121,0.965,0.16729,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1252.8,0.11753,0.13916,0.12491,0.16531,0.9763,0.9763,0.9763,0.6142,0.71336,0.64646,0.85388,0.87047,0.86225,0.79129,0.965,0.16531,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1253.6,0.1149,0.13905,0.12329,0.16315,0.97631,0.97631,0.97631,0.61041,0.71581,0.64483,0.84006,0.86696,0.85325,0.79136,0.965,0.16315,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1254.4,0.11226,0.1389,0.12163,0.16096,0.97632,0.97632,0.97632,0.60661,0.71826,0.64321,0.82624,0.86345,0.84426,0.79144,0.965,0.16096,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1255.2,0.10968,0.1388,0.12001,0.15882,0.97632,0.97632,0.97632,0.60282,0.72071,0.64158,0.81242,0.85994,0.83526,0.79151,0.965,0.15882,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1256.0,0.10195,0.13238,0.11281,0.14929,0.97633,0.97633,0.97633,0.57206,0.69649,0.61336,0.79526,0.84812,0.82068,0.79159,0.965,0.14929,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1256.8,0.094362,0.12585,0.10563,0.13979,0.97634,0.97634,0.97634,0.54131,0.67226,0.58514,0.77763,0.83511,0.80529,0.79166,0.965,0.13979,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1257.6,0.087003,0.11946,0.098639,0.13053,0.97635,0.97635,0.97635,0.51055,0.64804,0.55692,0.76,0.82211,0.78991,0.79173,0.965,0.13053,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1258.4,0.079901,0.11322,0.091858,0.12156,0.97635,0.97635,0.97635,0.4798,0.62381,0.5287,0.74237,0.8091,0.77452,0.79181,0.965,0.12156,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1259.2,0.072707,0.10568,0.084551,0.11189,0.97635,0.97635,0.97635,0.44438,0.5894,0.49395,0.72899,0.79887,0.76268,0.79188,0.965,0.11189,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1260.0,0.067644,0.098808,0.078808,0.10428,0.97634,0.97634,0.97634,0.40431,0.54479,0.45266,0.74541,0.80805,0.77566,0.79196,0.966,0.10428,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1260.8,0.062306,0.091786,0.072847,0.096397,0.97634,0.97634,0.97634,0.36423,0.50019,0.41137,0.76183,0.81723,0.78864,0.79203,0.966,0.096397,0.0,0.0,5e-06,5.65e-20,3.1,3.1
